,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
249,249,249,249,249,249,249,249,249,249,62.9,58.0,1018.9,9.8,7.3,18.1,64.9,60.1,2
250,250,250,250,250,250,250,250,250,250,59.5,51.5,1023.5,9.7,2.2,8.9,73.0,51.1,2
251,251,251,251,251,251,251,251,251,251,60.9,52.8,1023.2,9.6,2.6,10.1,75.9,48.9,1
252,252,252,252,252,252,252,252,252,252,60.6,55.6,1016.7,9.0,9.2,22.0,70.0,57.9,2
253,253,253,253,253,253,253,253,253,253,66.0,61.0,1007.8,9.6,13.2,19.0,75.0,60.1,2
254,254,254,254,254,254,254,254,254,254,64.9,62.0,1010.7,7.8,7.5,22.9,72.0,54.0,2
255,255,255,255,255,255,255,255,255,255,50.3,44.7,1023.5,11.7,10.2,22.0,64.9,37.9,1
256,256,256,256,256,256,256,256,256,256,55.0,50.3,1022.4,11.9,3.1,13.0,62.1,48.9,1
257,257,257,257,257,257,257,257,257,257,56.4,49.9,1018.3,12.5,10.4,22.0,70.0,46.0,1
258,258,258,258,258,258,258,258,258,258,62.1,57.3,1011.2,12.8,13.2,22.0,77.0,53.1,1
259,259,259,259,259,259,259,259,259,259,66.1,60.8,1008.7,11.0,7.5,17.1,75.9,60.1,2
260,260,260,260,260,260,260,260,260,260,63.1,56.4,1014.9,10.9,3.6,15.0,77.0,46.0,1
261,261,261,261,261,261,261,261,261,261,60.8,50.0,1021.1,12.2,3.5,11.1,81.0,45.0,1
262,262,262,262,262,262,262,262,262,262,69.4,58.2,1015.7,13.3,10.3,22.9,89.1,55.9,1
263,263,263,263,263,263,263,263,263,263,65.1,55.6,1019.4,12.4,8.6,15.0,82.0,54.0,1
264,264,264,264,264,264,264,264,264,264,61.4,49.1,1018.2,12.8,7.8,26.0,72.0,51.1,1
265,265,265,265,265,265,265,265,265,265,55.9,45.7,1023.3,11.8,6.8,10.1,71.1,41.0,1
266,266,266,266,266,266,266,266,266,266,58.9,49.4,1022.6,12.0,4.8,17.1,77.0,46.0,1
267,267,267,267,267,267,267,267,267,267,64.1,54.2,1016.9,14.8,13.2,25.1,78.1,51.1,1
268,268,268,268,268,268,268,268,268,268,65.8,55.2,1014.9,14.1,11.5,17.1,79.0,57.0,2
269,269,269,269,269,269,269,269,269,269,57.1,49.3,1018.0,14.7,3.1,15.0,70.0,48.0,1
270,270,270,270,270,270,270,270,270,270,50.5,44.0,1022.6,12.6,7.3,13.0,62.1,37.9,1
271,271,271,271,271,271,271,271,271,271,48.6,42.2,1023.0,12.1,4.7,13.0,66.0,33.1,1
272,272,272,272,272,272,272,272,272,272,56.6,44.5,1020.2,13.4,11.9,26.0,73.0,44.1,1
273,273,273,273,273,273,273,273,273,273,63.6,49.2,1017.0,14.3,18.6,28.0,73.9,55.9,2
274,274,274,274,274,274,274,274,274,274,63.4,52.3,1016.5,11.1,10.1,17.1,73.0,54.0,1
275,275,275,275,275,275,275,275,275,275,68.5,60.1,1014.0,10.5,7.7,13.0,84.0,57.9,1
276,276,276,276,276,276,276,276,276,276,64.3,55.0,1018.2,14.9,9.5,15.0,77.0,55.0,2
277,277,277,277,277,277,277,277,277,277,67.3,59.9,1014.5,10.8,10.9,17.1,75.9,63.0,1
278,278,278,278,278,278,278,278,278,278,65.9,60.9,1005.2,7.5,8.0,13.0,72.0,62.1,2
279,279,279,279,279,279,279,279,279,279,71.7,64.1,1002.6,13.3,12.3,22.0,87.1,64.9,2
280,280,280,280,280,280,280,280,280,280,77.1,70.0,1005.0,13.5,18.0,22.0,88.0,66.9,1
281,281,281,281,281,281,281,281,281,281,58.7,54.4,1016.0,11.9,5.9,20.0,73.0,53.1,1
282,282,282,282,282,282,282,282,282,282,67.8,59.4,998.8,11.3,17.4,35.0,73.0,59.0,2
283,283,283,283,283,283,283,283,283,283,57.1,48.5,1010.1,14.0,6.7,22.0,66.0,50.0,2
284,284,284,284,284,284,284,284,284,284,54.2,45.7,1016.5,12.5,2.3,10.1,77.0,41.0,1
285,285,285,285,285,285,285,285,285,285,60.0,48.8,1018.9,13.6,1.4,8.9,77.0,46.9,1
286,286,286,286,286,286,286,286,286,286,57.8,48.2,1026.4,13.0,9.6,17.1,64.9,53.1,2
287,287,287,287,287,287,287,287,287,287,53.2,45.2,1023.9,10.6,3.8,12.0,69.1,37.9,1
288,288,288,288,288,288,288,288,288,288,60.7,53.2,1015.2,14.1,11.3,25.1,75.9,50.0,1
289,289,289,289,289,289,289,289,289,289,63.3,54.4,1015.8,14.3,7.2,15.0,77.0,52.0,1
290,290,290,290,290,290,290,290,290,290,61.6,53.4,1015.6,12.4,13.0,25.1,70.0,57.0,2
291,291,291,291,291,291,291,291,291,291,62.9,58.7,1012.3,9.2,10.5,26.0,73.9,55.9,2
292,292,292,292,292,292,292,292,292,292,53.9,52.7,1012.6,3.5,7.1,13.0,69.1,48.0,2
293,293,293,293,293,293,293,293,293,293,42.6,38.5,1014.3,9.8,11.8,20.0,48.0,37.0,2
294,294,294,294,294,294,294,294,294,294,45.0,35.3,1019.1,13.8,9.0,22.9,66.0,33.1,1
295,295,295,295,295,295,295,295,295,295,50.0,40.8,1024.1,14.9,9.2,17.1,57.9,42.1,1
296,296,296,296,296,296,296,296,296,296,41.6,33.4,1032.0,13.3,3.6,10.1,50.0,30.0,1
297,297,297,297,297,297,297,297,297,297,46.0,37.9,1022.3,13.9,10.1,18.1,57.0,39.9,1
298,298,298,298,298,298,298,298,298,298,41.5,35.7,1028.4,12.4,4.7,17.1,57.0,30.0,1
299,299,299,299,299,299,299,299,299,299,54.1,45.2,1021.1,13.5,12.4,17.1,72.0,43.0,1
300,300,300,300,300,300,300,300,300,300,55.8,49.2,1019.8,11.5,2.0,8.9,72.0,45.0,1
301,301,301,301,301,301,301,301,301,301,58.4,50.4,1015.1,11.6,5.4,10.1,72.0,50.0,1
302,302,302,302,302,302,302,302,302,302,47.0,36.0,1021.4,11.7,13.1,25.1,57.0,39.0,1
303,303,303,303,303,303,303,303,303,303,34.1,25.3,1026.8,13.5,6.0,18.1,52.0,21.9,1
304,304,304,304,304,304,304,304,304,304,51.9,38.1,1012.0,14.9,10.7,19.0,70.0,42.1,1
305,305,305,305,305,305,305,305,305,305,45.2,34.5,1019.2,14.9,14.3,30.1,57.0,37.9,1
306,306,306,306,306,306,306,306,306,306,39.4,31.2,1023.7,14.3,6.3,15.0,63.0,26.1,1
307,307,307,307,307,307,307,307,307,307,48.9,40.5,1018.6,13.0,8.6,15.0,60.1,37.9,1
308,308,308,308,308,308,308,308,308,308,39.0,31.9,1031.0,12.4,4.8,13.0,55.0,26.1,1
309,309,309,309,309,309,309,309,309,309,48.8,40.1,1024.7,14.0,1.9,8.9,73.0,35.1,1
310,310,310,310,310,310,310,310,310,310,55.5,46.4,1016.1,14.4,3.8,17.1,78.1,41.0,1
311,311,311,311,311,311,311,311,311,311,54.6,45.4,1009.2,12.1,3.6,13.0,70.0,39.0,1
312,312,312,312,312,312,312,312,312,312,59.9,51.2,1003.5,14.8,10.1,15.0,69.1,51.1,1
313,313,313,313,313,313,313,313,313,313,54.7,47.3,1002.5,11.4,1.5,10.1,72.0,43.0,1
314,314,314,314,314,314,314,314,314,314,56.2,49.0,1001.0,12.7,4.5,15.0,70.0,44.1,1
315,315,315,315,315,315,315,315,315,315,51.3,45.8,1008.2,9.0,19.9,26.0,60.1,48.0,2
316,316,316,316,316,316,316,316,316,316,48.2,38.2,1014.1,12.7,10.8,25.1,68.0,36.0,1
317,317,317,317,317,317,317,317,317,317,48.2,37.9,1015.3,14.9,10.1,26.0,59.0,39.9,1
318,318,318,318,318,318,318,318,318,318,39.5,29.7,1015.7,14.9,11.0,22.9,51.1,32.0,1
319,319,319,319,319,319,319,319,319,319,42.6,31.7,1018.0,14.0,15.5,35.9,46.9,39.0,1
320,320,320,320,320,320,320,320,320,320,39.5,31.5,1026.0,14.9,13.1,22.0,48.9,30.9,1
321,321,321,321,321,321,321,321,321,321,33.4,26.4,1026.4,13.6,7.3,17.1,51.1,21.9,1
322,322,322,322,322,322,322,322,322,322,50.5,40.6,1009.4,14.9,5.9,19.0,72.0,37.9,1
323,323,323,323,323,323,323,323,323,323,46.2,36.7,1015.9,13.6,16.2,32.1,57.9,34.0,1
324,324,324,324,324,324,324,324,324,324,32.6,24.9,1030.2,12.1,16.3,30.1,39.0,27.0,1
325,325,325,325,325,325,325,325,325,325,34.4,21.6,1022.6,14.9,9.6,15.9,55.0,21.0,1
326,326,326,326,326,326,326,326,326,326,41.8,30.7,1015.4,13.4,4.3,13.0,48.0,35.1,1
327,327,327,327,327,327,327,327,327,327,41.6,35.4,1008.6,13.5,14.1,26.0,46.0,36.0,2
328,328,328,328,328,328,328,328,328,328,35.9,28.5,1018.6,14.2,4.9,10.1,48.0,28.9,1
329,329,329,329,329,329,329,329,329,329,47.2,33.7,1007.1,14.9,13.5,26.0,66.0,37.0,1
330,330,330,330,330,330,330,330,330,330,43.6,34.0,1009.8,11.7,8.8,18.1,55.0,35.1,1
331,331,331,331,331,331,331,331,331,331,51.4,42.2,1002.3,12.1,8.8,15.0,64.0,41.0,1
332,332,332,332,332,332,332,332,332,332,48.5,39.5,1013.8,14.5,8.0,22.9,60.1,35.1,1
333,333,333,333,333,333,333,333,333,333,44.1,31.4,1020.5,14.9,6.9,10.1,57.9,33.1,1
334,334,334,334,334,334,334,334,334,334,45.2,34.3,1017.9,13.3,12.3,22.0,50.0,39.0,1
335,335,335,335,335,335,335,335,335,335,37.8,27.7,1023.3,12.3,10.6,25.1,53.1,30.0,1
336,336,336,336,336,336,336,336,336,336,47.5,35.8,1014.2,10.9,11.3,20.0,54.0,42.1,1
337,337,337,337,337,337,337,337,337,337,38.9,26.8,1028.0,13.3,8.6,19.0,48.9,28.9,1
338,338,338,338,338,338,338,338,338,338,33.6,21.3,1025.6,11.5,6.0,17.1,45.0,19.9,1
339,339,339,339,339,339,339,339,339,339,39.9,28.5,1007.9,14.1,11.7,21.0,54.0,28.9,1
340,340,340,340,340,340,340,340,340,340,31.1,19.0,1021.1,12.8,16.0,25.1,45.0,24.1,1
341,341,341,341,341,341,341,341,341,341,17.7,9.1,1033.4,12.9,6.8,10.1,25.0,14.0,1
342,342,342,342,342,342,342,342,342,342,22.9,17.5,1023.5,7.1,13.6,22.0,30.0,19.0,1
343,343,343,343,343,343,343,343,343,343,37.3,36.6,1007.1,1.5,13.2,18.1,48.9,30.9,2
344,344,344,344,344,344,344,344,344,344,49.1,46.0,996.3,8.5,17.8,28.9,55.9,24.1,2
345,345,345,345,345,345,345,345,345,345,16.5,4.5,1021.9,12.8,10.3,26.0,27.0,10.9,1
346,346,346,346,346,346,346,346,346,346,18.9,9.2,1031.8,13.9,7.3,15.0,23.0,14.0,1
347,347,347,347,347,347,347,347,347,347,16.0,7.8,1036.8,13.1,2.5,15.0,30.9,7.0,1
348,348,348,348,348,348,348,348,348,348,26.1,15.6,1026.6,14.9,9.9,17.1,44.1,16.0,1
349,349,349,349,349,349,349,349,349,349,35.8,26.9,1012.3,12.3,16.8,27.0,50.0,28.9,1
350,350,350,350,350,350,350,350,350,350,39.4,31.1,1008.5,10.7,10.4,18.1,46.0,33.1,1
351,351,351,351,351,351,351,351,351,351,31.2,23.9,1014.1,7.4,5.0,15.0,46.9,21.0,1
352,352,352,352,352,352,352,352,352,352,37.6,36.2,1014.6,2.4,7.9,17.1,42.1,32.0,1
353,353,353,353,353,353,353,353,353,353,30.0,27.3,1011.8,4.3,10.9,22.9,39.0,19.0,2
354,354,354,354,354,354,354,354,354,354,14.9,7.6,1013.3,8.9,12.8,17.1,19.0,12.0,1
355,355,355,355,355,355,355,355,355,355,18.5,10.6,1015.8,8.6,15.0,22.9,19.9,15.1,1
356,356,356,356,356,356,356,356,356,356,13.8,5.6,1022.4,14.4,8.9,17.1,30.0,5.0,1
357,357,357,357,357,357,357,357,357,357,18.7,10.4,1024.9,10.8,15.0,40.0,39.9,8.1,1
358,358,358,358,358,358,358,358,358,358,30.2,21.5,1016.1,10.9,19.0,30.1,39.9,19.0,1
359,359,359,359,359,359,359,359,359,359,14.5,4.4,1022.2,12.0,5.7,21.0,27.0,5.0,1
360,360,360,360,360,360,360,360,360,360,28.0,19.1,1019.7,12.6,4.5,10.1,44.1,18.0,1
361,361,361,361,361,361,361,361,361,361,35.3,25.3,1023.5,13.5,7.7,18.1,48.9,26.1,1
362,362,362,362,362,362,362,362,362,362,29.6,23.5,1027.8,14.9,4.6,10.1,39.9,19.9,1
363,363,363,363,363,363,363,363,363,363,37.4,31.5,1023.3,9.9,7.3,18.1,50.0,30.0,2
364,364,364,364,364,364,364,364,364,364,41.1,37.6,1023.9,7.1,5.7,13.0,44.1,37.0,1
365,365,365,365,365,365,365,365,365,365,36.6,34.8,1022.5,2.4,2.5,8.9,45.0,32.0,2
366,366,366,366,366,366,366,366,366,366,39.0,37.7,1011.7,1.8,6.4,27.0,46.9,16.0,2
367,367,367,367,367,367,367,367,367,367,4.8,-1.4,1011.7,4.7,20.3,26.0,12.9,-0.9,2
368,368,368,368,368,368,368,368,368,368,-1.3,-11.1,1019.6,9.8,15.6,25.1,7.0,-7.1,1
369,369,369,369,369,369,369,369,369,369,4.2,-6.2,1029.7,11.0,7.4,8.9,16.0,-2.0,1
370,370,370,370,370,370,370,370,370,370,15.1,5.4,1025.4,11.1,2.3,10.1,30.9,7.0,1
371,371,371,371,371,371,371,371,371,371,23.1,14.5,1032.8,11.9,6.5,17.1,34.0,12.9,1
372,372,372,372,372,372,372,372,372,372,34.8,26.6,1021.2,14.9,17.4,26.0,46.9,28.9,1
373,373,373,373,373,373,373,373,373,373,36.6,31.3,1005.7,12.2,10.9,15.9,46.9,30.9,1
374,374,374,374,374,374,374,374,374,374,25.2,14.9,1015.0,11.9,15.7,30.1,42.1,10.9,1
375,375,375,375,375,375,375,375,375,375,24.6,16.7,1027.3,11.9,10.3,22.0,39.0,17.1,1
376,376,376,376,376,376,376,376,376,376,36.3,30.7,1013.1,11.2,10.4,19.0,42.1,28.0,1
377,377,377,377,377,377,377,377,377,377,23.4,21.6,1008.6,3.0,6.3,13.0,28.9,10.9,2
378,378,378,378,378,378,378,378,378,378,11.5,4.9,1021.2,10.4,8.0,17.1,35.1,1.9,1
379,379,379,379,379,379,379,379,379,379,22.6,14.7,1009.6,10.8,15.9,30.1,43.0,3.9,1
380,380,380,380,380,380,380,380,380,380,15.3,8.3,1029.2,11.5,6.0,11.1,39.9,3.9,1
381,381,381,381,381,381,381,381,381,381,28.5,21.8,1017.0,9.9,11.6,26.0,37.9,10.9,1
382,382,382,382,382,382,382,382,382,382,6.9,-4.3,1026.7,9.9,7.6,17.1,14.0,3.9,1
383,383,383,383,383,383,383,383,383,383,16.7,8.1,1030.2,8.8,0.4,8.9,28.9,10.9,1
384,384,384,384,384,384,384,384,384,384,25.2,17.5,1030.2,12.0,5.6,13.0,43.0,16.0,1
385,385,385,385,385,385,385,385,385,385,33.4,27.4,1019.8,7.9,3.6,13.0,46.9,25.0,1
386,386,386,386,386,386,386,386,386,386,35.6,29.2,1013.0,7.4,1.0,7.0,46.0,26.1,1
387,387,387,387,387,387,387,387,387,387,30.2,26.3,1012.6,5.0,8.2,15.0,42.1,25.0,2
388,388,388,388,388,388,388,388,388,388,28.1,25.4,999.3,1.8,6.6,22.0,35.1,12.0,2
389,389,389,389,389,389,389,389,389,389,3.0,-3.4,1013.7,4.2,13.1,25.1,10.9,-0.9,1
390,390,390,390,390,390,390,390,390,390,-6.9,-16.6,1036.0,9.4,8.1,13.0,0.0,-14.1,1
391,391,391,391,391,391,391,391,391,391,5.5,-3.9,1035.7,11.5,6.1,12.0,30.0,-9.9,1
392,392,392,392,392,392,392,392,392,392,31.9,23.7,1010.4,11.8,9.1,22.0,50.0,24.1,1
393,393,393,393,393,393,393,393,393,393,4.7,-6.0,1022.1,11.6,15.2,30.1,14.0,0.0,1
394,394,394,394,394,394,394,394,394,394,4.1,-3.2,1031.3,6.3,7.4,15.0,9.0,0.0,1
395,395,395,395,395,395,395,395,395,395,2.8,-4.1,1027.6,7.5,3.8,10.1,17.1,-11.0,1
396,396,396,396,396,396,396,396,396,396,8.3,-1.4,1029.3,8.6,0.2,4.1,21.0,-8.0,1
397,397,397,397,397,397,397,397,397,397,11.1,3.0,1031.1,10.0,1.4,8.9,26.1,3.0,1
398,398,398,398,398,398,398,398,398,398,20.5,9.9,1030.6,14.7,3.1,15.9,39.0,10.0,1
399,399,399,399,399,399,399,399,399,399,24.3,17.5,1030.3,7.2,1.4,8.9,45.0,10.0,1
400,400,400,400,400,400,400,400,400,400,38.8,32.5,1019.2,6.8,6.0,14.0,44.1,35.1,1
401,401,401,401,401,401,401,401,401,401,35.9,33.1,1017.4,3.6,1.2,6.0,48.0,28.9,1
402,402,402,402,402,402,402,402,402,402,34.8,30.9,1019.7,4.6,4.7,13.0,39.9,32.0,1
403,403,403,403,403,403,403,403,403,403,35.8,33.5,1017.8,2.8,5.3,14.0,39.0,34.0,2
404,404,404,404,404,404,404,404,404,404,33.9,26.0,1019.9,10.0,3.2,14.0,52.0,24.1,1
405,405,405,405,405,405,405,405,405,405,36.7,30.4,1016.5,11.4,0.6,8.9,46.9,28.9,1
406,406,406,406,406,406,406,406,406,406,33.4,27.8,1020.1,12.6,3.3,14.0,41.0,28.0,1
407,407,407,407,407,407,407,407,407,407,33.4,31.6,1017.4,5.2,11.1,20.0,34.0,30.9,2
408,408,408,408,408,408,408,408,408,408,24.1,21.1,1019.6,2.5,15.9,21.0,30.9,21.0,1
409,409,409,409,409,409,409,409,409,409,22.5,18.2,1018.8,6.2,11.9,19.0,26.1,19.9,1
410,410,410,410,410,410,410,410,410,410,18.4,12.8,1022.7,10.4,8.8,14.0,26.1,10.0,1
411,411,411,411,411,411,411,411,411,411,13.1,5.6,1027.5,11.5,0.6,4.1,30.0,0.0,1
412,412,412,412,412,412,412,412,412,412,30.5,21.2,1019.6,10.1,2.3,12.0,44.1,21.9,1
413,413,413,413,413,413,413,413,413,413,23.7,17.3,1026.2,12.8,18.6,26.0,39.9,15.1,1
414,414,414,414,414,414,414,414,414,414,18.9,11.8,1031.1,11.2,6.1,15.0,37.9,8.1,1
415,415,415,415,415,415,415,415,415,415,36.7,28.7,1017.8,14.9,3.2,8.9,52.0,30.0,1
416,416,416,416,416,416,416,416,416,416,30.5,27.1,1010.3,6.1,8.9,17.1,37.9,27.0,1
417,417,417,417,417,417,417,417,417,417,23.9,16.9,1014.8,10.6,6.4,13.0,39.9,12.0,1
418,418,418,418,418,418,418,418,418,418,30.6,23.8,1009.2,10.0,3.8,13.0,36.0,24.1,1
419,419,419,419,419,419,419,419,419,419,16.4,8.7,1019.8,12.0,14.2,19.0,28.9,10.0,1
420,420,420,420,420,420,420,420,420,420,15.6,7.8,1024.4,14.3,10.5,14.0,21.9,12.0,1
421,421,421,421,421,421,421,421,421,421,15.2,7.3,1033.5,14.9,7.6,13.0,27.0,8.1,1
422,422,422,422,422,422,422,422,422,422,32.1,24.8,1018.0,12.7,8.0,13.0,53.1,23.0,1
423,423,423,423,423,423,423,423,423,423,38.4,32.7,1012.9,10.7,12.4,24.1,50.0,33.1,2
424,424,424,424,424,424,424,424,424,424,27.5,18.6,1028.3,14.9,15.7,30.1,32.0,19.0,1
425,425,425,425,425,425,425,425,425,425,12.8,1.8,1035.8,14.0,12.4,22.0,24.1,5.0,1
426,426,426,426,426,426,426,426,426,426,32.0,24.6,1019.8,10.2,7.5,14.0,46.0,24.1,1
427,427,427,427,427,427,427,427,427,427,43.6,30.3,1017.3,12.4,2.8,8.9,68.0,28.9,1
428,428,428,428,428,428,428,428,428,428,48.2,36.7,1016.8,11.5,2.5,12.0,64.9,30.9,1
429,429,429,429,429,429,429,429,429,429,52.8,39.8,1006.5,14.9,12.6,26.0,72.0,41.0,1
430,430,430,430,430,430,430,430,430,430,44.0,33.8,988.2,9.7,18.0,40.0,64.9,21.0,1
431,431,431,431,431,431,431,431,431,431,14.8,6.8,1018.2,7.3,26.7,49.0,23.0,10.0,1
432,432,432,432,432,432,432,432,432,432,22.6,13.5,1027.0,13.3,8.0,18.1,34.0,18.0,1
433,433,433,433,433,433,433,433,433,433,26.1,17.4,1022.3,10.6,9.0,13.0,32.0,21.9,2
434,434,434,434,434,434,434,434,434,434,20.5,16.6,1017.7,6.4,13.5,22.0,28.0,12.9,2
435,435,435,435,435,435,435,435,435,435,11.9,5.1,1027.6,10.4,11.6,18.1,21.0,6.1,1
436,436,436,436,436,436,436,436,436,436,16.9,6.9,1027.1,11.0,8.5,14.0,30.0,9.0,1
437,437,437,437,437,437,437,437,437,437,33.3,16.9,1018.5,14.9,5.0,12.0,48.9,25.0,1
438,438,438,438,438,438,438,438,438,438,34.8,23.3,1016.8,13.5,5.5,13.0,43.0,28.0,1
439,439,439,439,439,439,439,439,439,439,40.7,31.7,1017.6,11.4,1.8,8.9,55.0,30.9,2
440,440,440,440,440,440,440,440,440,440,40.3,31.2,1012.1,14.5,7.5,18.1,52.0,32.0,1
441,441,441,441,441,441,441,441,441,441,30.0,18.4,1019.2,14.9,13.6,17.1,34.0,27.0,1
442,442,442,442,442,442,442,442,442,442,26.7,23.3,1021.4,4.8,16.3,26.0,32.0,23.0,2
443,443,443,443,443,443,443,443,443,443,29.6,25.1,1017.8,7.1,1.2,8.0,35.1,27.0,2
444,444,444,444,444,444,444,444,444,444,32.8,29.3,1014.0,1.9,3.6,13.0,36.0,30.0,1
445,445,445,445,445,445,445,445,445,445,36.2,27.2,1017.1,10.2,7.0,13.0,52.0,26.1,1
446,446,446,446,446,446,446,446,446,446,45.4,29.7,1010.1,13.0,7.1,22.0,59.0,37.9,1
447,447,447,447,447,447,447,447,447,447,45.7,31.2,1011.4,14.9,8.8,17.1,55.0,37.0,1
448,448,448,448,448,448,448,448,448,448,44.7,35.5,1010.6,14.0,11.6,24.1,55.0,37.0,1
449,449,449,449,449,449,449,449,449,449,59.7,51.1,986.8,9.9,21.8,40.0,75.0,48.0,1
450,450,450,450,450,450,450,450,450,450,40.6,34.0,980.2,7.1,14.1,49.0,63.0,34.0,2
451,451,451,451,451,451,451,451,451,451,31.0,25.9,999.0,6.1,15.4,26.0,34.0,28.9,1
452,452,452,452,452,452,452,452,452,452,30.2,23.7,1023.5,10.3,9.8,18.1,39.0,24.1,1
453,453,453,453,453,453,453,453,453,453,40.3,24.5,1028.1,14.9,2.0,7.0,64.0,26.1,1
454,454,454,454,454,454,454,454,454,454,53.0,31.7,1011.0,14.4,7.2,26.0,66.0,44.1,1
455,455,455,455,455,455,455,455,455,455,42.2,26.3,1017.3,14.9,10.0,26.0,54.0,34.0,1
456,456,456,456,456,456,456,456,456,456,53.6,32.4,1003.0,14.9,10.4,17.1,66.0,46.0,1
457,457,457,457,457,457,457,457,457,457,41.5,33.6,1006.9,8.2,6.9,10.1,55.0,33.1,2
458,458,458,458,458,458,458,458,458,458,36.6,27.3,1019.1,12.5,15.3,26.0,45.0,30.0,1
459,459,459,459,459,459,459,459,459,459,36.8,21.7,1030.4,14.9,11.6,17.1,46.9,28.9,1
460,460,460,460,460,460,460,460,460,460,39.0,24.1,1029.0,13.5,9.5,22.0,55.0,27.0,1
461,461,461,461,461,461,461,461,461,461,51.9,33.2,1014.2,12.1,7.8,17.1,69.1,39.0,1
462,462,462,462,462,462,462,462,462,462,46.0,35.8,1017.6,9.9,11.9,22.0,66.0,34.0,1
463,463,463,463,463,463,463,463,463,463,50.9,43.9,1009.0,8.3,16.8,22.0,72.0,41.0,1
464,464,464,464,464,464,464,464,464,464,57.1,47.2,999.6,10.5,13.8,22.0,71.1,37.0,2
465,465,465,465,465,465,465,465,465,465,39.0,23.8,1023.5,11.7,17.7,30.1,51.1,34.0,1
466,466,466,466,466,466,466,466,466,466,35.2,24.1,1029.5,10.3,9.3,19.0,45.0,28.0,1
467,467,467,467,467,467,467,467,467,467,30.0,14.0,1031.4,14.9,5.9,14.0,43.0,18.0,1
468,468,468,468,468,468,468,468,468,468,37.9,15.0,1027.7,12.1,0.1,2.9,55.0,24.1,1
469,469,469,469,469,469,469,469,469,469,48.0,20.8,1024.5,13.8,4.8,14.0,64.9,34.0,1
470,470,470,470,470,470,470,470,470,470,60.5,37.2,1018.5,14.4,5.3,12.0,70.0,53.1,2
471,471,471,471,471,471,471,471,471,471,58.6,47.6,1014.0,12.1,3.5,12.0,70.0,50.0,2
472,472,472,472,472,472,472,472,472,472,54.7,41.1,1011.5,13.5,11.0,19.0,66.9,48.9,2
473,473,473,473,473,473,473,473,473,473,46.2,27.3,1020.9,14.5,10.6,22.0,55.0,37.0,1
474,474,474,474,474,474,474,474,474,474,44.1,22.9,1022.1,14.9,8.4,17.1,57.0,32.0,1
475,475,475,475,475,475,475,475,475,475,51.5,34.3,1014.8,12.8,4.5,13.0,72.0,37.0,1
476,476,476,476,476,476,476,476,476,476,65.9,45.6,1007.4,14.2,6.4,20.0,89.1,45.0,1
477,477,477,477,477,477,477,477,477,477,72.0,55.5,998.0,14.1,8.0,20.0,91.9,55.9,2
478,478,478,478,478,478,478,478,478,478,54.1,49.0,1001.0,9.0,8.8,15.9,75.0,42.1,2
479,479,479,479,479,479,479,479,479,479,41.8,32.6,1007.3,10.4,14.1,22.9,48.0,36.0,2
480,480,480,480,480,480,480,480,480,480,39.0,28.0,1012.5,13.3,5.1,15.0,51.1,30.0,1
481,481,481,481,481,481,481,481,481,481,40.4,24.0,1019.1,14.9,5.3,13.0,51.1,28.0,1
482,482,482,482,482,482,482,482,482,482,39.5,33.4,1020.2,8.0,8.1,17.1,48.9,34.0,2
483,483,483,483,483,483,483,483,483,483,37.7,35.8,1016.4,3.5,11.2,20.0,41.0,35.1,2
484,484,484,484,484,484,484,484,484,484,40.4,34.9,1021.3,10.9,9.1,17.1,48.9,34.0,1
485,485,485,485,485,485,485,485,485,485,44.7,33.4,1021.1,14.4,2.2,10.1,57.9,37.0,1
486,486,486,486,486,486,486,486,486,486,50.7,41.9,1009.2,11.4,10.5,15.9,64.9,44.1,2
487,487,487,487,487,487,487,487,487,487,58.8,55.7,1003.5,7.8,4.5,12.0,66.0,54.0,2
488,488,488,488,488,488,488,488,488,488,71.0,66.5,999.1,6.0,7.6,15.0,89.1,61.0,1
489,489,489,489,489,489,489,489,489,489,54.4,49.6,989.9,6.5,15.1,35.0,73.0,43.0,2
490,490,490,490,490,490,490,490,490,490,56.1,42.2,1010.3,14.9,7.1,20.0,71.1,45.0,1
491,491,491,491,491,491,491,491,491,491,55.7,38.5,1021.0,14.5,12.0,20.0,69.1,45.0,1
492,492,492,492,492,492,492,492,492,492,56.9,50.7,1015.2,10.9,18.4,26.0,64.9,48.0,2
493,493,493,493,493,493,493,493,493,493,55.5,50.6,1009.8,11.4,12.3,22.0,64.9,43.0,2
494,494,494,494,494,494,494,494,494,494,55.5,43.6,1020.4,14.0,3.3,13.0,64.9,48.0,1
495,495,495,495,495,495,495,495,495,495,58.6,47.0,1024.0,12.9,3.1,8.9,71.1,45.0,1
496,496,496,496,496,496,496,496,496,496,64.5,49.6,1017.6,14.9,4.8,12.0,77.0,54.0,1
497,497,497,497,497,497,497,497,497,497,64.8,52.7,1011.5,14.4,1.0,8.9,75.9,55.9,1
498,498,498,498,498,498,498,498,498,498,68.1,52.8,1007.6,14.7,0.5,13.0,82.0,52.0,1
499,499,499,499,499,499,499,499,499,499,65.9,45.8,1010.6,14.9,4.4,10.1,75.9,51.1,1
