,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NO2(GT)
158,158,158,158,158,158,158,158,4.1,1587.25,260.0,21.358791467770352,1333.75,320.0,702.25,1998.75,1533.5,11.125,60.200000762939,0.7957756867981807,108.0
159,159,159,159,159,159,159,159,6.6,1851.5,534.0,36.44841296784668,1695.75,377.0,552.75,2535.25,1931.0,14.124999761581,50.024998664856,0.8019804174284915,127.0
160,160,160,160,160,160,160,160,4.3,1521.5,368.0,21.266624095947368,1331.25,280.0,702.5,2025.75,1733.75,17.699999809265,40.099999427795,0.8048291453438373,134.0
161,161,161,161,161,161,161,161,2.9,1438.25,200.0,15.387978763390306,1160.75,221.0,818.5,1781.5,1595.0,21.10000038147,33.425000190735,0.8264862161367829,135.0
162,162,162,162,162,162,162,162,2.5,1393.25,145.0,12.49907422494975,1066.75,210.0,905.0,1654.25,1489.75,24.300000190735,28.275000572205,0.8471276904737085,142.0
163,163,163,163,163,163,163,163,2.8,1452.0,188.0,15.108309746474148,1152.0,204.0,860.5,1747.0,1507.5,25.575000286102,25.550000190735,0.8253948829277935,153.0
164,164,164,164,164,164,164,164,2.6,1389.25,152.0,13.73529005407188,1108.0,161.0,886.5,1711.5,1334.0,25.85000038147,25.900000095367,0.8503393425785896,123.0
165,165,165,165,165,165,165,165,2.0,1207.0,103.0,10.434474065314545,993.75,135.0,1013.0,1519.5,1044.75,26.824999809265,18.699999809265,0.6500177450710016,104.0
166,166,166,166,166,166,166,166,2.9,1365.25,193.0,15.164068552106674,1153.75,186.0,939.5,1678.5,1221.25,29.275000095367,15.750000238419,0.6308904544623257,129.0
167,167,167,167,167,167,167,167,2.5,1247.0,134.0,12.308823018501508,1060.25,147.0,1032.0,1524.75,1068.5,28.5,14.900000095367,0.5708019092283132,114.0
168,168,168,168,168,168,168,168,5.0,1556.75,386.0,26.95102501389812,1477.75,299.0,793.0,1980.5,1568.5,25.85000038147,15.950000286102,0.5236645833000759,158.0
169,169,169,169,169,169,169,169,7.6,1972.5,577.0,38.39324611075341,1737.25,411.0,616.75,2413.75,2305.5,23.125,26.5,0.7402606104103562,194.0
170,170,170,170,170,170,170,170,6.7,1974.75,523.0,35.103631278136504,1666.5,347.0,596.75,2415.5,2358.5,20.52499961853,38.249999046326,0.9133141768209518,182.0
171,171,171,171,171,171,171,171,5.7,1794.75,472.0,27.24713082655587,1485.0,336.0,652.5,2174.0,2050.0,19.050000190735,42.60000038147,0.9293877038696484,180.0
172,172,172,172,172,172,172,172,2.8,1443.75,206.0,15.04469265761016,1150.0,202.0,769.5,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321,136.0
173,173,173,173,173,173,173,173,2.6,1488.0,216.0,15.71027436796261,1170.75,178.0,731.0,1777.5,1705.0,16.025000095367,50.924999237061,0.9205987579699731,127.0
174,174,174,174,174,174,174,174,2.3,1371.25,159.0,12.972673346205386,1082.75,154.0,795.75,1668.75,1550.5,14.799999952316,53.924999237061,0.9023544874899324,116.0
175,175,175,175,175,175,175,175,1.4,1160.75,70.0,8.123422119877722,904.25,92.0,946.75,1502.0,1240.25,14.274999856949,55.449999809265,0.8974730609108261,107.0
176,176,176,176,176,176,176,176,1.0,1064.25,44.0,5.477599159348292,787.0,61.0,1056.75,1407.0,1115.0,14.75,52.074999809265,0.8686418772067029,88.0
177,177,177,177,177,177,177,177,0.7,970.25,42.0,3.5812024590957425,687.0,29.0,1195.5,1350.5,968.5,13.875,53.875,0.8500589031339439,42.0
178,178,178,178,178,178,178,178,1.45,954.0,28.0,2.884931454505132,644.75,60.0,1260.25,1334.0,924.75,11.599999904633,61.924999237061,0.8441962816575157,78.0
179,179,179,179,179,179,179,179,0.6,930.5,20.0,2.548044692762577,622.75,37.0,1293.25,1306.5,827.75,12.0,58.85000038147,0.8233024519061931,57.0
180,180,180,180,180,180,180,180,0.7,938.0,26.0,2.971926292666244,650.25,68.0,1251.25,1332.5,893.0,10.949999809265,62.074999809265,0.8112765628062703,71.0
181,181,181,181,181,181,181,181,1.5,1166.25,78.0,7.664791387485363,885.25,139.0,1005.25,1550.5,1075.0,10.575000047684,63.25,0.8066818457709178,85.0
182,182,182,182,182,182,182,182,4.7,1643.0,319.0,23.256799559382376,1384.25,339.0,667.0,2093.75,1610.25,11.475000143051,60.025000572205,0.8116934242390748,124.0
183,183,183,183,183,183,183,183,6.6,1934.0,506.0,35.790570713856724,1681.5,421.0,540.5,2468.25,2050.5,14.275000333786,50.575000762939,0.8185699237552145,151.0
184,184,184,184,184,184,184,184,4.5,1616.5,200.0,21.31268654106716,1332.5,349.0,685.75,2010.0,1818.5,17.849999904633,40.52499961853,0.8209643334545565,150.0
185,185,185,185,185,185,185,185,2.8,1472.75,211.5,14.305786381113023,1126.5,224.0,830.5,1752.0,1567.75,20.800000667572,34.449999809265,0.8364562599842863,152.0
186,186,186,186,186,186,186,186,2.2,1378.5,172.0,12.5211063051097,1067.5,171.0,898.75,1662.5,1373.5,23.849999904633,28.174999713898,0.8218511950371455,139.0
187,187,187,187,187,187,187,187,2.2,1385.25,130.0,12.19236422947094,1056.25,149.0,891.0,1648.0,1267.5,24.150000095367,28.675000190735,0.8514933610951715,133.0
188,188,188,188,188,188,188,188,2.3,1378.75,130.0,13.092244786448637,1086.75,137.0,901.25,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204008,126.0
189,189,189,189,189,189,189,189,2.2,1321.6666666667,130.0,14.373247939096442,1128.6666666667,149.0,933.66666666667,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.6274693274133316,128.0
190,190,190,190,190,190,190,190,2.8,1495.75,184.5,16.835634342955675,1205.0,172.0,822.0,1766.5,1347.25,27.125000476837,23.124999523163,0.8180144786395258,169.0
191,191,191,191,191,191,191,191,2.7,1408.75,172.0,14.453859645603398,1131.25,166.0,873.0,1688.5,1205.75,25.800000190735,23.925000190735,0.7831929181625135,149.0
192,192,192,192,192,192,192,192,3.7,1512.75,211.5,21.51586579888989,1338.0,214.0,764.25,1956.5,1397.0,23.049999713898,26.77499961853,0.7445933183512644,156.0
193,193,193,193,193,193,193,193,5.1,1667.0,289.0,26.40333588924601,1464.25,280.0,683.25,2117.75,1588.25,20.724999904633,31.125,0.7522865185760392,168.0
194,194,194,194,194,194,194,194,5.1,1666.75,289.0,25.960619817995106,1453.25,276.0,683.5,2051.0,1568.5,18.599999904633,36.175000190735,0.7676391782873102,176.0
195,195,195,195,195,195,195,195,3.2,1430.25,172.0,14.142883364271055,1121.25,178.0,814.0,1731.5,1321.5,16.049999713898,48.425000190735,0.8767802411169491,135.0
196,196,196,196,196,196,196,196,2.1,1333.25,130.0,10.305664104042568,989.0,129.0,885.25,1620.75,1194.0,14.450000047684,57.775000572205,0.9455578282061462,121.0
197,197,197,197,197,197,197,197,1.7,1261.5,76.5,8.276765149047742,910.5,95.0,948.25,1545.25,1061.5,13.050000190735,64.175000190735,0.9605556635099728,99.0
198,198,198,198,198,198,198,198,2.0,1287.25,101.5,8.92137891672246,936.25,126.0,918.0,1606.0,1040.0,11.974999666214,69.699998855591,0.9735189395480224,106.0
199,199,199,199,199,199,199,199,1.6,1134.25,112.5,6.61866637230466,840.0,103.0,1021.25,1501.25,917.0,11.949999809265,71.10000038147,0.9914705590149328,96.0
200,200,200,200,200,200,200,200,0.9,998.75,73.0,3.5941382910062885,687.75,48.0,1228.5,1380.25,593.5,12.525000095367,69.299999237061,1.0028708448617707,63.0
201,201,201,201,201,201,201,201,0.7,960.75,79.5,2.5294405041814083,621.5,29.0,1381.5,1300.75,430.25,12.525000095367,67.499998092651,0.9768222346407012,42.0
202,202,202,202,202,202,202,202,0.6499999999999999,933.75,40.5,1.7949775333901974,568.5,20.0,1439.75,1280.25,397.0,12.324999809265,67.650001525879,0.9664656008172544,32.0
203,203,203,203,203,203,203,203,0.5,912.75,56.0,1.2686021115564372,524.5,18.0,1619.75,1260.25,370.0,12.450000047684,66.800001144409,0.9620368804375884,28.0
204,204,204,204,204,204,204,204,0.7,969.25,73.0,2.314320289312677,606.75,56.0,1372.5,1323.75,438.0,12.349999666214,66.300001144409,0.9487061110318188,61.0
205,205,205,205,205,205,205,205,1.5,1181.5,112.5,6.731036454520945,845.0,115.0,1054.0,1539.0,704.25,12.424999713898,64.89999961853,0.9331701762499358,99.0
206,206,206,206,206,206,206,206,4.8,1740.25,285.5,22.79955570692093,1372.25,320.0,670.75,2144.25,1475.75,13.025000095367,61.625000953674,0.9209105293356814,157.0
207,207,207,207,207,207,207,207,6.2,1819.25,554.0,31.31882317909541,1581.5,357.0,574.5,2455.5,1715.5,13.600000143051,58.825000762939,0.9120177831269436,166.0
208,208,208,208,208,208,208,208,4.0,1427.0,289.0,19.23800600395408,1275.0,253.0,700.5,1980.25,1398.0,13.899999856949,57.14999961853,0.9031710369226136,149.0
209,209,209,209,209,209,209,209,3.3,1389.5,211.5,16.363388395708625,1190.75,218.0,758.75,1878.75,1267.5,14.474999904633,54.400000572205,0.8917360162277309,135.0
210,210,210,210,210,210,210,210,2.8,1283.0,150.0,14.019301019815009,1117.25,192.0,813.0,1751.0,1188.25,15.475000143051,50.074999809265,0.8744424962599583,127.0
211,211,211,211,211,211,211,211,3.0,1303.5,112.5,15.259858728740529,1156.75,176.0,793.0,1800.5,1170.5,16.124999761581,47.574999809265,0.8654551208004385,122.0
212,212,212,212,212,212,212,212,3.3,1364.0,184.5,16.72742509453297,1201.75,198.0,770.75,1875.0,1250.25,16.275000095367,47.050000190735,0.8639954979898178,135.0
213,213,213,213,213,213,213,213,3.5,1409.75,211.5,19.000414929848503,1268.25,212.0,724.25,1956.5,1344.0,16.39999961853,47.499999046326,0.8791182025620105,139.0
214,214,214,214,214,214,214,214,4.0,1476.0,201.5,19.414810317786973,1280.0,249.0,708.0,1954.5,1378.0,16.050000190735,50.22500038147,0.909370967259952,147.0
215,215,215,215,215,215,215,215,4.6,1522.0,289.0,20.863108493812085,1320.25,270.0,689.75,2005.25,1435.25,16.0,50.650000572205,0.9141909286776636,158.0
216,216,216,216,216,216,216,216,4.1,1441.75,201.5,20.16490280922038,1301.0,231.0,704.0,1952.25,1372.25,15.849999904633,50.27499961853,0.8989088581931544,146.0
217,217,217,217,217,217,217,217,4.5,1469.0,289.0,21.74774817937002,1344.25,251.0,677.25,1996.75,1471.0,15.475000143051,50.625,0.8840469603949893,144.0
218,218,218,218,218,218,218,218,3.9,1467.25,211.5,19.841950486357188,1292.0,210.0,697.5,1942.0,1438.75,15.424999952316,51.449999809265,0.8956257084874374,138.0
219,219,219,219,219,219,219,219,4.0,1420.5,201.5,16.744053307157127,1202.25,249.0,747.5,1854.0,1428.5,15.200000047684,53.124999046326,0.9117445852537478,143.0
220,220,220,220,220,220,220,220,2.2,1175.0,130.0,9.145099271304806,945.0,143.0,903.75,1603.5,1080.5,14.700000047684,57.574999809265,0.9573470511734334,116.0
221,221,221,221,221,221,221,221,2.1,1215.0,101.5,8.301413416761816,911.5,127.0,947.75,1546.75,993.0,14.174999952316,58.324999809265,0.9380218920355338,109.0
222,222,222,222,222,222,222,222,1.7,1126.75,131.5,5.79119163455987,802.0,104.0,1064.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997,92.0
223,223,223,223,223,223,223,223,1.6,1090.25,76.5,5.191654203204007,773.0,86.0,1105.25,1428.5,761.0,13.899999856949,55.949999809265,0.8842068185625946,83.0
224,224,224,224,224,224,224,224,1.3,1017.0,73.0,4.123186600036092,717.5,74.0,1181.75,1382.25,650.25,13.874999761581,55.550000190735,0.8764876383029188,81.0
225,225,225,225,225,225,225,225,1.3,997.25,115.0,3.410629499321059,677.0,81.5,1252.25,1358.5,590.75,13.824999809265,55.10000038147,0.8666203794544741,73.0
226,226,226,226,226,226,226,226,0.95,944.75,63.0,2.908548009422834,646.25,44.0,1308.0,1331.5,505.0,13.799999952316,54.60000038147,0.8573882875662029,55.0
227,227,227,227,227,227,227,227,0.8,955.75,66.0,3.149209600499938,661.25,42.0,1259.75,1350.5,518.0,13.625000238419,55.125,0.8560188652298616,53.0
228,228,228,228,228,228,228,228,0.8,966.25,73.0,2.5294405041814083,621.5,63.0,1316.75,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259,67.0
229,229,229,229,229,229,229,229,1.1,1064.0,112.5,4.307931854750126,727.5,115.0,1160.5,1461.25,842.0,13.450000047684,58.35000038147,0.8960236853936431,91.0
230,230,230,230,230,230,230,230,2.1,1299.75,112.5,8.883264240647636,934.75,170.0,902.25,1623.0,1144.75,13.75,58.025000572205,0.9082698441017566,113.0
231,231,231,231,231,231,231,231,2.4,1348.0,127.5,10.543474253928526,997.75,147.0,833.75,1689.0,1218.25,14.599999904633,53.050000190735,0.8765311454943677,102.0
232,232,232,232,232,232,232,232,2.6,1424.5,97.0,12.5211063051097,1067.5,166.0,776.25,1764.0,1341.0,15.025000095367,52.324999809265,0.8881377715665386,107.0
233,233,233,233,233,233,233,233,2.8,1473.75,146.0,12.330711570529866,1061.0,195.0,767.5,1768.25,1405.5,15.400000095367,52.050000190735,0.9046428918901228,113.0
234,234,234,234,234,234,234,234,2.6,1489.75,113.0,11.688419353879642,1038.75,182.0,782.25,1756.75,1421.5,16.250000476837,49.950000762939,0.9158126537101688,108.0
235,235,235,235,235,235,235,235,2.6,1494.75,113.0,11.724114404886208,1040.0,168.0,808.75,1735.0,1373.0,17.14999961853,47.850001335144,0.9280792861009488,105.0
236,236,236,236,236,236,236,236,2.1,1375.5,192.5,9.338736657793214,952.5,125.0,899.5,1636.25,1153.25,19.049999713898,42.949999809265,0.9370234783049988,93.0
237,237,237,237,237,237,237,237,1.7,1304.75,76.5,7.6350173007290705,884.0,95.0,980.0,1573.25,927.25,19.500000476837,42.25,0.9475796380281803,87.0
238,238,238,238,238,238,238,238,1.6,1282.5,73.0,6.714129541810949,844.25,79.0,1035.5,1538.75,766.25,19.500000476837,42.324999809265,0.9492617277823936,76.0
239,239,239,239,239,239,239,239,2.1,1392.25,112.5,9.724590097455224,967.25,119.0,929.75,1648.75,941.25,19.050000190735,43.799999237061,0.9555676139883592,94.0
240,240,240,240,240,240,240,240,2.3,1452.25,130.0,12.389162076428056,1063.0,142.0,855.5,1774.25,1146.0,18.474999427795,46.27499961853,0.974415793522226,110.0
241,241,241,241,241,241,241,241,3.5,1633.0,211.5,16.644389712822854,1199.25,215.0,734.0,1918.5,1416.5,17.375000476837,51.64999961853,1.0159160208541784,136.0
242,242,242,242,242,242,242,242,3.9,1624.5,201.5,16.37162401440561,1191.0,229.0,732.75,1885.0,1442.0,17.099999904633,51.275000572205,0.9914149198779424,139.0
243,243,243,243,243,243,243,243,3.3,1534.5,182.5,13.73529005407188,1108.0,206.0,785.25,1819.5,1323.25,16.424999713898,53.750000953674,0.996350549582064,125.0
244,244,244,244,244,244,244,244,2.3,1322.5,127.5,9.883449559735752,973.25,147.0,863.75,1712.25,1125.0,16.22500038147,55.35000038147,1.0132297406425828,111.0
245,245,245,245,245,245,245,245,2.1,1309.0,112.5,8.940462338273536,937.0,122.0,904.75,1671.5,1035.5,15.924999952316,57.650000572205,1.035643695780281,97.0
246,246,246,246,246,246,246,246,2.8,1455.5,113.0,10.57763580672244,999.0,175.0,835.0,1713.75,1202.25,15.724999904633,58.599999427795,1.0395524144223816,107.0
247,247,247,247,247,247,247,247,2.1,1299.5,192.5,7.351704652120824,872.0,133.0,940.5,1577.0,1054.25,15.125,60.875,1.0398134971272617,90.0
248,248,248,248,248,248,248,248,1.6,1202.5,76.5,6.242660502363154,823.0,89.0,1003.75,1525.5,903.0,15.575000047684,56.624999046326,0.9950738671065908,84.0
249,249,249,249,249,249,249,249,1.6,1194.75,186.0,6.529351622974581,836.0,73.5,987.0,1554.25,884.5,15.200000047684,57.925000190735,0.994123411252604,82.0
250,250,250,250,250,250,250,250,1.45,1116.75,83.5,5.79119163455987,802.0,85.0,1028.5,1538.75,817.75,15.375,57.75,1.0021288587677115,87.0
251,251,251,251,251,251,251,251,1.1,1061.75,73.0,3.9959242929204266,710.5,55.0,1135.75,1460.75,700.0,14.900000095367,60.550000190735,1.019649369142506,66.0
252,252,252,252,252,252,252,252,0.7,947.0,60.0,2.1303704321580987,593.66666666667,24.0,1300.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762,36.0
253,253,253,253,253,253,253,253,0.8,1065.0,73.0,3.585512193579881,687.25,72.0,1142.5,1492.25,814.5,14.150000095367,66.200002670288,1.062981061198427,62.0
254,254,254,254,254,254,254,254,1.2,1154.5,112.5,4.429862930483551,734.0,122.0,1061.75,1528.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458,91.0
255,255,255,255,255,255,255,255,1.4,1220.25,131.5,5.364484431415103,781.5,111.0,995.75,1559.75,1067.25,15.299999952316,62.125000953674,1.0729579562585787,89.0
256,256,256,256,256,256,256,256,1.7,1300.75,112.5,7.113334197638295,861.75,123.0,913.5,1633.0,1114.0,16.325000286102,59.000000953674,1.0868383648056317,93.0
257,257,257,257,257,257,257,257,1.8,1279.25,131.5,7.299092625761445,869.75,106.0,911.25,1646.25,1000.0,18.874999523163,49.574999809265,1.0699727285957743,81.0
258,258,258,258,258,258,258,258,1.8,1267.0,131.5,7.60529263256302,882.75,103.0,952.75,1616.75,905.75,19.375,46.050000190735,1.0249166209922151,82.0
259,259,259,259,259,259,259,259,1.9,1238.75,76.5,6.7931834786399685,847.75,102.0,980.5,1567.5,822.25,20.775000095367,41.625000953674,1.0091328441263598,80.0
260,260,260,260,260,260,260,260,1.3,1128.25,73.0,4.586705930828619,742.25,48.0,1143.75,1506.5,610.25,21.375,40.27499961853,1.0125968630874391,48.0
261,261,261,261,261,261,261,261,1.6,1242.75,73.0,8.4189190812524,916.25,63.0,962.0,1668.5,656.75,21.224999904633,39.299999237061,0.9791469568536468,61.0
262,262,262,262,262,262,262,262,1.9,1208.0,76.5,6.912503239863427,853.0,98.0,1059.75,1506.25,646.75,20.27499961853,38.025000572205,0.8942139410459629,89.0
263,263,263,263,263,263,263,263,2.3,1306.25,101.5,8.953194276149835,937.5,132.0,960.75,1606.5,762.0,19.400000095367,41.299999237061,0.9206089496468212,105.0
264,264,264,264,264,264,264,264,3.8,1545.5,112.5,15.076486896579212,1151.0,173.0,769.25,1873.75,1122.0,18.52499961853,43.800000190735,0.9251510104646709,116.0
265,265,265,265,265,265,265,265,3.5,1501.0,146.0,12.609399984135925,1070.5,185.0,823.0,1744.25,1130.25,17.775000095367,48.050001144409,0.9688894556880964,119.0
266,266,266,266,266,266,266,266,4.3,1604.75,289.0,15.140161198407569,1153.0,266.0,769.25,1840.0,1636.75,17.89999961853,46.85000038147,0.9520444991719952,144.0
267,267,267,267,267,267,267,267,2.8,1315.5,146.0,9.890092509311115,973.5,188.0,883.25,1672.5,1272.25,17.425000190735,49.10000038147,0.968767964644446,123.0
268,268,268,268,268,268,268,268,1.9,1195.0,101.5,7.977364527024395,898.25,122.0,933.25,1594.25,1098.0,16.97500038147,51.675001144409,0.991390722670476,105.0
269,269,269,269,269,269,269,269,1.9,1211.0,112.5,7.928929906349982,896.25,112.0,920.25,1624.0,1066.25,16.39999961853,55.10000038147,1.019777142506504,93.0
270,270,270,270,270,270,270,270,1.7,1161.25,76.5,6.07436581400729,815.25,93.0,995.25,1582.25,909.0,16.125000476837,60.025000572205,1.0919379224667545,86.0
271,271,271,271,271,271,271,271,1.5,1095.25,73.0,5.0711119746790105,767.0,74.0,1050.25,1547.0,818.25,15.824999809265,60.52499961853,1.0804773134011116,76.0
272,272,272,272,272,272,272,272,0.6,897.0,53.0,1.7186528499153866,562.5,23.0,1416.5,1355.0,472.25,16.325000524521,56.950000762939,1.0490753496476837,33.0
273,273,273,273,273,273,273,273,0.4,842.0,79.5,0.7105175744554979,468.0,104.25,1812.75,1274.25,393.5,16.924999713898,53.900000572205,1.0308562690618497,86.05000000000001
274,274,274,274,274,274,274,274,0.6499999999999999,853.75,27.0,0.8290144389243211,481.25,17.0,1755.5,1304.0,396.25,16.100000143051,55.900000572205,1.015304130935898,27.0
275,275,275,275,275,275,275,275,0.3,845.0,45.5,0.7476764553371612,472.25,15.0,1785.75,1278.0,378.25,16.525000095367,53.874999046326,1.0049393615506244,23.0
276,276,276,276,276,276,276,276,0.6,941.5,73.0,2.025609370348589,586.0,41.0,1479.5,1372.5,432.0,16.375,53.999999046326,0.9978546885702252,46.0
277,277,277,277,277,277,277,277,1.2,1090.25,76.5,5.0961253478844695,768.25,86.0,1072.0,1537.75,699.0,15.674999952316,57.64999961853,1.0194861727865518,76.0
278,278,278,278,278,278,278,278,3.6,1514.25,164.0,17.68644401102917,1230.25,226.0,732.0,1996.25,1252.25,15.799999952316,53.699999809265,0.9571330274866426,116.0
279,279,279,279,279,279,279,279,3.7,1378.75,182.5,18.424945508834465,1251.75,214.0,711.0,1961.75,1236.75,17.375,42.099999427795,0.828074790777483,115.0
280,280,280,280,280,280,280,280,1.8,1074.25,131.5,6.941043175885108,854.25,115.0,1031.75,1483.5,772.0,17.900000095367,38.35000038147,0.7793149986854928,83.0
281,281,281,281,281,281,281,281,1.6,1089.75,192.5,7.25246168751516,867.75,124.0,1025.75,1509.0,765.75,18.549999713898,36.699999809265,0.7763806752548089,87.0
282,282,282,282,282,282,282,282,1.9,1109.5,112.5,9.645572227732076,964.25,122.0,947.25,1576.5,828.75,21.0,29.550000190735,0.7262509900901662,90.0
283,283,283,283,283,283,283,283,2.0,1101.75,131.5,10.44807267453735,994.25,107.0,954.75,1598.75,783.0,21.349999904633,28.14999961853,0.7066788394352187,87.0
284,284,284,284,284,284,284,284,2.2,1099.5,192.5,11.172567986822711,1020.5,133.0,951.75,1607.0,822.0,21.300000190735,26.125,0.6538603351856797,99.0
285,285,285,285,285,285,285,285,2.1,1093.75,192.5,10.673538660162198,1002.5,130.0,965.0,1573.75,813.0,21.25,26.77499961853,0.6681019007634191,99.0
286,286,286,286,286,286,286,286,2.3,1075.5,451.0,11.553201624877463,1034.0,150.0,964.25,1544.25,812.5,21.324999809265,24.175000190735,0.6059722402809583,101.0
287,287,287,287,287,287,287,287,2.6,1151.75,185.0,12.352616700065974,1061.75,138.0,928.0,1606.25,849.5,20.22500038147,28.5,0.6681783824059524,103.0
288,288,288,288,288,288,288,288,3.8,1406.75,426.0,18.338412046262704,1249.25,213.0,720.0,1931.75,1275.75,16.974999904633,43.075000762939,0.8263987212238713,129.0
289,289,289,289,289,289,289,289,4.4,1437.5,672.0,21.02778470933804,1324.75,232.0,677.5,1992.5,1400.75,15.599999904633,47.424999237061,0.8347152530947474,143.0
290,290,290,290,290,290,290,290,4.5,1424.5,624.0,21.046116131019687,1325.25,238.0,678.0,1965.0,1355.75,15.275000095367,47.425000190735,0.8177834352481763,146.0
291,291,291,291,291,291,291,291,3.3,1278.5,325.0,14.453859645603398,1131.25,180.0,775.25,1758.25,1243.0,14.524999856949,49.724999427795,0.8176931732751006,124.0
292,292,292,292,292,292,292,292,2.0,1131.75,143.0,8.4189190812524,916.25,128.0,920.0,1560.5,1082.5,13.924999952316,52.0,0.8230932364528829,113.0
