,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag_N,store_and_fwd_flag_Y,trip_duration
230,230,230,230,230,230,135331,2,1,-73.98213958740233,40.76914978027344,-73.96941375732422,40.79875183105469,1,0,646
231,231,231,231,231,231,1084342,2,6,-74.0045166015625,40.742237091064446,-74.00732421875,40.70520782470703,1,0,802
232,232,232,232,232,232,645858,2,3,-73.92765045166014,40.86661911010742,-73.9158935546875,40.87194061279297,1,0,300
233,233,233,233,233,233,450310,2,1,-73.95899200439453,40.77463150024414,-73.87604522705078,40.75624084472656,1,0,1952
234,234,234,234,234,234,1457929,2,3,-73.95571899414062,40.77635955810546,-73.94928741455078,40.78168869018555,1,0,123
235,235,235,235,235,235,628226,1,1,-73.9746551513672,40.75575256347656,-73.97701263427734,40.75048828125,1,0,115
236,236,236,236,236,236,1020910,2,3,-74.00749969482422,40.7409553527832,-73.97821044921875,40.7456283569336,1,0,1100
237,237,237,237,237,237,604592,1,1,-73.9638442993164,40.76137924194336,-73.96732330322266,40.71325302124024,1,0,1069
238,238,238,238,238,238,1280921,1,1,-74.00434875488281,40.742408752441406,-74.00596618652342,40.73989868164063,1,0,215
239,239,239,239,239,239,1140321,1,2,-73.98776245117188,40.74305725097656,-73.85921478271484,40.71989822387695,1,0,1498
240,240,240,240,240,240,1274140,2,1,-73.99127197265625,40.732959747314446,-73.98094940185547,40.7207489013672,1,0,559
241,241,241,241,241,241,121676,1,2,-74.00050354003906,40.7324447631836,-73.96961975097656,40.76348114013672,1,0,1396
242,242,242,242,242,242,885995,2,2,-73.97382354736328,40.74322891235352,-73.95567321777344,40.77193832397461,1,0,432
243,243,243,243,243,243,704276,2,1,-73.96051788330078,40.76144409179688,-73.9777603149414,40.7293701171875,1,0,493
244,244,244,244,244,244,298001,1,1,-73.9547348022461,40.7637176513672,-73.9756317138672,40.748836517333984,1,0,511
245,245,245,245,245,245,384367,2,1,-73.9461669921875,40.75090789794922,-73.9461669921875,40.75090789794922,1,0,1674
246,246,246,246,246,246,339529,2,1,-73.95945739746092,40.7674560546875,-73.98202514648438,40.74032974243164,1,0,527
247,247,247,247,247,247,1041858,1,1,-73.98582458496092,40.72775268554688,-73.9548568725586,40.72870635986328,1,0,1353
248,248,248,248,248,248,13373,2,1,-73.9908676147461,40.745166778564446,-73.97763824462889,40.784027099609375,1,0,1241
249,249,249,249,249,249,210462,1,3,-73.96549224853516,40.77162170410156,-73.91416168212889,40.7779541015625,1,0,976
250,250,250,250,250,250,1452520,2,1,-73.92791748046875,40.69295120239258,-73.95213317871092,40.694988250732415,1,0,296
251,251,251,251,251,251,804410,2,2,-73.98881530761719,40.75007247924805,-73.98906707763672,40.75008010864258,1,0,46
252,252,252,252,252,252,351951,1,2,-74.00808715820312,40.71474075317384,-73.95606994628906,40.720401763916016,1,0,1200
253,253,253,253,253,253,806994,1,1,-73.98706817626953,40.7474365234375,-73.98455810546875,40.72652816772461,1,0,915
254,254,254,254,254,254,148559,1,1,-73.982177734375,40.727909088134766,-74.00335693359375,40.733543395996094,1,0,589
255,255,255,255,255,255,928961,2,1,-73.99863433837889,40.74029922485352,-73.99116516113281,40.73139190673828,1,0,390
256,256,256,256,256,256,443284,2,2,-73.99974060058595,40.7146110534668,-73.95618438720702,40.68709564208984,1,0,2427
257,257,257,257,257,257,446968,1,1,-73.95358276367188,40.77537536621094,-73.95893859863281,40.7615623474121,1,0,409
258,258,258,258,258,258,161170,2,1,-74.00444793701173,40.74222183227539,-73.94918060302734,40.79085159301758,1,0,1982
259,259,259,259,259,259,1355893,1,2,-73.9578628540039,40.769493103027344,-73.96015930175781,40.76448059082031,1,0,638
260,260,260,260,260,260,72711,1,1,-73.98111724853516,40.75921630859375,-73.94647216796875,40.78050231933594,1,0,635
261,261,261,261,261,261,1116685,2,2,-73.98075103759764,40.760589599609375,-73.92376708984375,40.774726867675774,1,0,1136
262,262,262,262,262,262,689488,2,1,-73.94879150390625,40.82850646972656,-73.93462371826173,40.84560012817384,1,0,450
263,263,263,263,263,263,250470,2,1,-73.95697021484375,40.78078079223633,-73.97810363769531,40.78303909301758,1,0,476
264,264,264,264,264,264,1334868,2,1,-73.99369049072266,40.702579498291016,-73.9602279663086,40.7103385925293,1,0,825
265,265,265,265,265,265,40436,1,2,-73.99661254882812,40.73199462890625,-73.98084259033203,40.747722625732415,1,0,823
266,266,266,266,266,266,1080436,2,5,-73.97647094726561,40.75129699707031,-73.98291778564453,40.66926956176758,1,0,1801
267,267,267,267,267,267,24645,2,1,-73.98998260498048,40.73996353149414,-73.98770904541014,40.719947814941406,1,0,668
268,268,268,268,268,268,28368,2,6,-73.98809814453125,40.74095916748047,-73.98734283447266,40.72906112670898,1,0,457
269,269,269,269,269,269,1451420,1,1,-73.99087524414062,40.77490234375,-73.97657012939453,40.75944519042969,1,0,881
270,270,270,270,270,270,1338614,1,1,-73.98302459716798,40.73925018310546,-73.95870208740233,40.773231506347656,1,0,817
271,271,271,271,271,271,1046829,1,1,-73.96761322021484,40.752227783203125,-73.96258544921875,40.75867462158203,1,0,87
272,272,272,272,272,272,64420,2,4,-74.00186920166014,40.739505767822266,-74.00396728515625,40.74798583984375,1,0,186
273,273,273,273,273,273,349179,1,4,-74.00277709960938,40.7602767944336,-73.98986053466798,40.76372528076172,1,0,639
274,274,274,274,274,274,420573,2,1,-73.7767105102539,40.64556121826172,-73.90402221679686,40.85158157348633,1,0,2036
275,275,275,275,275,275,1179144,2,1,-73.9832763671875,40.73036193847656,-73.944580078125,40.82732391357422,1,0,1337
276,276,276,276,276,276,1388627,2,5,-73.99137115478516,40.71693801879882,-73.9854736328125,40.72047805786133,1,0,279
277,277,277,277,277,277,1366290,1,1,-73.99990844726561,40.7345085144043,-73.98772430419923,40.76957321166992,1,0,1344
278,278,278,278,278,278,5127,2,1,-74.00798034667967,40.74020767211913,-73.98892211914062,40.76508331298828,1,0,992
279,279,279,279,279,279,864734,2,1,-73.98211669921875,40.77870559692384,-73.99178314208984,40.76801681518555,1,0,554
280,280,280,280,280,280,978801,1,1,-73.9822006225586,40.768211364746094,-73.97021484375,40.75379943847656,1,0,636
281,281,281,281,281,281,580482,1,2,-73.93982696533203,40.707706451416016,-73.9525146484375,40.77672576904297,1,0,1662
282,282,282,282,282,282,1220213,2,1,-73.96067047119139,40.76155090332031,-73.9810791015625,40.75035095214844,1,0,1822
283,283,283,283,283,283,1416657,2,5,-73.97576141357422,40.78623962402344,-73.9535903930664,40.77692413330078,1,0,537
284,284,284,284,284,284,2330,1,1,-73.95687866210938,40.777881622314446,-73.98365020751953,40.7340087890625,1,0,984
285,285,285,285,285,285,1386720,1,2,-74.00038146972656,40.7426872253418,-73.94306182861328,40.81415557861328,1,0,1995
286,286,286,286,286,286,736574,2,1,-73.96721649169923,40.75690078735352,-73.99180603027342,40.767860412597656,1,0,1029
287,287,287,287,287,287,1353522,1,2,-73.98247528076173,40.77299118041992,-74.009033203125,40.73062515258789,1,0,1674
288,288,288,288,288,288,29688,1,1,-73.95769500732422,40.71446990966797,-73.96573638916014,40.68756484985352,1,0,937
289,289,289,289,289,289,1365301,1,4,-73.9946060180664,40.69793701171875,-73.97679138183594,40.68804168701172,1,0,593
290,290,290,290,290,290,643407,1,4,-73.9731216430664,40.79521942138672,-73.97077941894531,40.788604736328125,1,0,336
291,291,291,291,291,291,769209,2,1,-73.98796844482422,40.72316360473633,-73.94866180419923,40.77392578125,1,0,738
292,292,292,292,292,292,1135539,2,1,-73.99214935302734,40.71764373779297,-73.94818878173827,40.707046508789055,1,0,515
293,293,293,293,293,293,1278797,2,1,-73.98368072509764,40.750030517578125,-73.98085021972656,40.74350357055664,1,0,425
294,294,294,294,294,294,1091954,1,2,-73.9542465209961,40.78108215332031,-73.99077606201173,40.745750427246094,1,0,870
295,295,295,295,295,295,1060847,2,6,-74.00213623046875,40.73775863647461,-73.99994659423827,40.73482131958008,1,0,70
296,296,296,296,296,296,841858,1,1,-73.9598388671875,40.762561798095696,-74.00527954101561,40.74015045166016,1,0,1208
297,297,297,297,297,297,836832,2,1,-74.0018310546875,40.730293273925774,-73.97920989990233,40.69357681274414,1,0,930
298,298,298,298,298,298,1057755,2,6,-73.96910095214845,40.76340866088867,-73.93348693847656,40.768909454345696,1,0,720
299,299,299,299,299,299,1253571,1,1,-73.97456359863281,40.791011810302734,-73.96783447265625,40.801128387451165,1,0,239
300,300,300,300,300,300,455598,2,1,-74.00248718261719,40.73963165283203,-73.97724151611328,40.75075149536133,1,0,1010
301,301,301,301,301,301,523772,2,1,-73.9864730834961,40.73624801635742,-73.9808349609375,40.73464584350586,1,0,151
302,302,302,302,302,302,71414,2,1,-74.00955963134764,40.73806381225586,-73.9832305908203,40.73041534423828,1,0,794
303,303,303,303,303,303,140420,1,3,-73.96227264404298,40.76643371582031,-73.94763946533203,40.781108856201165,1,0,330
304,304,304,304,304,304,1134993,2,1,-73.94844055175781,40.77806854248047,-73.99635314941406,40.76094818115234,1,0,1764
305,305,305,305,305,305,299172,1,2,-74.00262451171875,40.7496452331543,-73.9964141845703,40.723751068115234,1,0,1099
306,306,306,306,306,306,310599,2,1,-73.98191833496092,40.746280670166016,-73.98627471923827,40.7376365661621,1,0,389
307,307,307,307,307,307,320045,2,2,-73.97278594970702,40.78578186035156,-73.96164703369139,40.77691268920898,1,0,320
308,308,308,308,308,308,1457028,2,5,-74.015869140625,40.70503616333008,-74.008544921875,40.71962738037109,1,0,321
309,309,309,309,309,309,292079,1,1,-73.97196960449217,40.74470901489258,-73.86077880859375,40.73468017578125,1,0,1474
310,310,310,310,310,310,533566,1,2,-73.99871826171875,40.75014877319336,-73.95240783691406,40.7339973449707,1,0,1421
311,311,311,311,311,311,437900,1,1,-73.96088409423827,40.77226257324219,-73.95740509033203,40.779396057128906,1,0,237
312,312,312,312,312,312,538341,2,1,-73.98416137695312,40.721710205078125,-73.97207641601561,40.74970626831056,1,0,742
313,313,313,313,313,313,984277,1,4,-73.99242401123048,40.745304107666016,-73.98095703125,40.74458694458008,1,0,601
314,314,314,314,314,314,1292607,1,2,-73.99783325195312,40.72747039794922,-73.94825744628906,40.78409957885742,1,0,1286
315,315,315,315,315,315,201536,1,2,-73.92765808105469,40.7520751953125,-73.88153839111328,40.76393127441406,1,0,854
316,316,316,316,316,316,181007,2,5,-73.93988037109375,40.7081298828125,-73.96637725830078,40.71213912963867,1,0,829
317,317,317,317,317,317,798573,2,4,-73.98751068115233,40.720039367675774,-73.99461364746092,40.71923065185546,1,0,256
318,318,318,318,318,318,281905,2,1,-73.9828872680664,40.73199844360352,-74.0052032470703,40.717411041259766,1,0,859
319,319,319,319,319,319,1164276,2,1,-73.98834991455078,40.7229881286621,-73.94507598876953,40.775150299072266,1,0,834
320,320,320,320,320,320,704721,1,2,-73.96746826171875,40.75635528564453,-73.97858428955078,40.744873046875,1,0,292
321,321,321,321,321,321,1106017,2,1,-74.00015258789062,40.73871994018555,-73.99610900878906,40.75379180908203,1,0,720
322,322,322,322,322,322,1276883,1,2,-73.9949722290039,40.76516342163086,-74.00040435791014,40.7288475036621,1,0,1416
323,323,323,323,323,323,1130593,1,3,-73.99056243896483,40.71935272216797,-74.00206756591797,40.750858306884766,1,0,1000
324,324,324,324,324,324,583628,2,5,-73.9485092163086,40.75398635864258,-73.92935943603516,40.75852584838867,1,0,342
325,325,325,325,325,325,379170,1,1,-74.01001739501953,40.70572662353516,-73.98245239257811,40.671573638916016,1,0,1196
326,326,326,326,326,326,518610,1,1,-74.00450134277344,40.74213409423828,-73.99777984619139,40.75627136230469,1,0,420
327,327,327,327,327,327,874326,2,1,-73.9633560180664,40.776809692382805,-73.97742462158203,40.77933883666992,1,0,260
328,328,328,328,328,328,868577,1,1,-73.96366882324217,40.76830291748047,-73.94841766357422,40.70677185058594,1,0,1240
329,329,329,329,329,329,147515,2,1,-73.97970581054686,40.74717712402344,-73.97061157226561,40.75271224975586,1,0,464
330,330,330,330,330,330,1202581,1,1,-73.99723815917967,40.721923828125,-73.97832489013672,40.7624397277832,1,0,1410
331,331,331,331,331,331,432855,1,1,-73.9817657470703,40.77827835083008,-73.99101257324217,40.75126647949219,1,0,1559
332,332,332,332,332,332,462133,1,1,-73.95337677001953,40.77559661865234,-73.9439926147461,40.83814239501953,1,0,1072
333,333,333,333,333,333,753910,2,1,-73.96933746337889,40.75398635864258,-73.9516372680664,40.769695281982415,1,0,380
334,334,334,334,334,334,128207,2,1,-73.9359130859375,40.76369857788086,-73.81697845458984,40.70273208618164,1,0,1008
335,335,335,335,335,335,20678,2,5,-73.9833984375,40.72595977783203,-74.00057983398438,40.73878860473633,1,0,504
336,336,336,336,336,336,1281745,2,1,-73.98280334472656,40.73918151855469,-73.98143768310547,40.76842880249024,1,0,1407
337,337,337,337,337,337,116301,1,2,-73.98031616210938,40.748497009277344,-73.96551513671875,40.75505828857422,1,0,528
338,338,338,338,338,338,785359,1,1,-73.95559692382812,40.78512573242188,-73.96041107177734,40.77273178100586,1,0,251
339,339,339,339,339,339,518245,1,1,-73.93806457519531,40.803577423095696,-73.94914245605469,40.78157806396485,1,0,353
340,340,340,340,340,340,249013,1,2,-74.01347351074217,40.70769119262695,-73.95101165771484,40.77856063842773,1,0,1192
341,341,341,341,341,341,543402,1,1,-73.98868560791014,40.69752883911133,-73.98521423339844,40.72841262817384,1,0,675
342,342,342,342,342,342,1296989,2,1,-73.97215270996092,40.7915267944336,-73.936279296875,40.809661865234375,1,0,767
343,343,343,343,343,343,748645,2,2,-73.9524154663086,40.8083610534668,-73.95287322998048,40.82606887817384,1,0,604
344,344,344,344,344,344,1111923,2,1,-73.97136688232422,40.75249862670898,-73.98189544677734,40.73663711547852,1,0,454
345,345,345,345,345,345,1368023,2,1,-73.98329162597656,40.75617980957031,-73.96259307861328,40.79920959472656,1,0,1564
346,346,346,346,346,346,1026039,2,1,-73.9854736328125,40.74431228637695,-74.01500701904298,40.709598541259766,1,0,830
347,347,347,347,347,347,556785,2,1,-73.96439361572266,40.77614974975586,-73.98702239990233,40.76430130004882,1,0,569
348,348,348,348,348,348,936712,2,1,-73.77664184570312,40.64540100097656,-73.7928466796875,40.76156997680664,1,0,1369
349,349,349,349,349,349,703779,2,1,-73.98154449462889,40.78378677368164,-73.97186279296875,40.79710006713867,1,0,277
350,350,350,350,350,350,186141,1,1,-73.98368072509764,40.78390502929688,-73.97491455078125,40.752944946289055,1,0,1125
351,351,351,351,351,351,999677,2,1,-73.99150085449217,40.731758117675774,-74.003173828125,40.72399520874024,1,0,326
352,352,352,352,352,352,536064,2,1,-73.96839141845702,40.80184173583984,-73.97382354736328,40.78717041015625,1,0,1118
353,353,353,353,353,353,35886,1,1,-73.9582290649414,40.810733795166016,-73.94966888427734,40.77458572387695,1,0,1070
354,354,354,354,354,354,319116,2,2,-74.00294494628906,40.73925018310546,-74.00154876708984,40.75172424316406,1,0,224
355,355,355,355,355,355,945772,2,1,-73.81986236572266,40.76737594604492,-73.95566558837889,40.76928329467773,1,0,248
356,356,356,356,356,356,96729,1,1,-73.99207305908203,40.7254753112793,-73.9563217163086,40.813514709472656,1,0,2483
357,357,357,357,357,357,1087477,2,1,-73.9822540283203,40.77679061889648,-73.98096466064453,40.7347412109375,1,0,1351
358,358,358,358,358,358,48705,2,4,-74.00077819824217,40.73722839355469,-73.98251342773438,40.74538040161133,1,0,512
359,359,359,359,359,359,1325502,2,1,-73.97540283203125,40.787700653076165,-73.94602203369139,40.78049087524414,1,0,682
360,360,360,360,360,360,1033264,2,2,-73.9592514038086,40.77175521850586,-73.96577453613281,40.77119064331056,1,0,223
361,361,361,361,361,361,563857,2,1,-73.98530578613281,40.77370071411133,-73.96568298339844,40.79872131347656,1,0,389
362,362,362,362,362,362,676284,2,1,-73.95916748046875,40.771629333496094,-73.95320892333984,40.782840728759766,1,0,261
363,363,363,363,363,363,618292,1,3,-73.98410034179686,40.72466659545898,-74.01800537109375,40.70916748046875,1,0,1057
364,364,364,364,364,364,965635,1,2,-73.98580169677734,40.75233840942384,-73.98910522460938,40.75212097167969,1,0,1327
365,365,365,365,365,365,1238255,2,6,-73.98719024658203,40.76594924926758,-73.96533203125,40.79191589355469,1,0,613
366,366,366,366,366,366,519087,1,2,-73.97296905517578,40.75887680053711,-73.96357727050781,40.76565170288086,1,0,233
367,367,367,367,367,367,817618,1,1,-73.98761749267578,40.7287483215332,-73.94841766357422,40.77823257446289,1,0,939
368,368,368,368,368,368,3254,2,1,-73.98858642578125,40.74515151977539,-73.97332000732422,40.784481048583984,1,0,1254
369,369,369,369,369,369,680576,2,1,-73.9848403930664,40.74519348144531,-74.00020599365233,40.74811172485352,1,0,545
370,370,370,370,370,370,317743,2,1,-73.9467544555664,40.77631759643555,-73.95390319824217,40.7796745300293,1,0,150
371,371,371,371,371,371,1330011,1,1,-73.97769927978516,40.75168991088867,-73.99101257324217,40.75053024291992,1,0,1140
372,372,372,372,372,372,840611,2,1,-73.9945068359375,40.74596405029297,-73.99472808837889,40.745567321777344,1,0,22
373,373,373,373,373,373,120217,2,1,-73.97891235351561,40.75606155395508,-73.95584106445312,40.78485870361328,1,0,876
374,374,374,374,374,374,387058,2,1,-74.00644683837889,40.73950958251953,-74.01331329345702,40.7036018371582,1,0,984
375,375,375,375,375,375,235258,2,1,-73.9477310180664,40.78452301025391,-73.95897674560547,40.76899337768555,1,0,323
376,376,376,376,376,376,769522,1,1,-73.97974395751953,40.783653259277344,-73.93630981445312,40.85610580444336,1,0,746
377,377,377,377,377,377,49198,1,2,-73.98249053955078,40.7773323059082,-73.97569274902342,40.79204940795898,1,0,253
378,378,378,378,378,378,1012172,2,5,-73.99137115478516,40.7351188659668,-73.99961853027342,40.76301956176758,1,0,1011
379,379,379,379,379,379,788769,1,2,-73.96292114257811,40.794109344482415,-73.936279296875,40.803035736083984,1,0,725
380,380,380,380,380,380,48880,1,2,-73.98289489746092,40.7396354675293,-73.98786926269531,40.73247528076172,1,0,261
381,381,381,381,381,381,988320,1,3,-73.94696044921875,40.772022247314446,-73.96141052246092,40.76736068725586,1,0,457
382,382,382,382,382,382,153173,1,1,-73.9499740600586,40.78557586669922,-73.9824676513672,40.77154922485352,1,0,692
383,383,383,383,383,383,363434,1,3,-73.99464416503906,40.76008987426758,-73.97142028808595,40.797550201416016,1,0,1003
384,384,384,384,384,384,1300802,2,2,-73.99427032470702,40.68117904663086,-73.95958709716798,40.68675994873047,1,0,883
385,385,385,385,385,385,832151,2,5,-73.98845672607422,40.73154067993164,-73.97910308837889,40.789512634277344,1,0,1417
386,386,386,386,386,386,1135114,2,1,-73.94971466064453,40.77785110473633,-73.98907470703125,40.763198852539055,1,0,1096
387,387,387,387,387,387,455055,2,6,-73.94950103759764,40.77282333374024,-73.9615478515625,40.76113510131836,1,0,326
