,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption
308,308,308,308,308,308,308,308,1514,17.31,53.69,0.083,453.3,81.2,34061.77215
309,309,309,309,309,309,309,309,1515,17.88,51.32,0.083,457.3,83.9,34037.46835
310,310,310,310,310,310,310,310,1516,18.07,51.72,0.084,368.7,95.4,33964.55696
311,311,311,311,311,311,311,311,1517,18.14,51.95,0.082,375.8,117.6,33885.56962
312,312,312,312,312,312,312,312,1518,18.24,50.35,0.083,456.5,135.4,33691.13924
313,313,313,313,313,313,313,313,1519,18.38,47.88,0.084,487.1,158.3,33964.55696
314,314,314,314,314,314,314,314,1520,18.44,47.81,0.085,499.2,176.6,33928.10127
315,315,315,315,315,315,315,315,1521,18.5,47.35,0.084,414.6,162.1,33764.05063
316,316,316,316,316,316,316,316,1522,18.48,46.98,0.082,324.1,204.8,33788.35443
317,317,317,317,317,317,317,317,1523,18.57,47.41,0.085,361.9,248.3,33915.94937
318,318,318,318,318,318,318,318,1524,18.7,46.91,0.089,312.4,238.3,33563.5443
319,319,319,319,319,319,319,319,1525,18.68,46.64,0.087,280.8,222.4,33800.50633
320,320,320,320,320,320,320,320,1526,18.56,44.6,0.085,306.6,215.9,33381.26582
321,321,321,321,321,321,321,321,1527,18.66,44.74,0.084,353.1,224.4,33120.0
322,322,322,322,322,322,322,322,1528,18.65,44.77,0.082,317.4,215.4,33041.01266
323,323,323,323,323,323,323,323,1529,18.94,45.04,0.085,402.6,280.7,32828.35443
324,324,324,324,324,324,324,324,1530,19.02,44.17,0.087,391.9,332.0,32816.20253
325,325,325,325,325,325,325,325,1531,19.04,44.84,0.085,361.8,348.9,32749.36709
326,326,326,326,326,326,326,326,1532,19.1,45.61,0.084,347.8,355.2,32415.18987
327,327,327,327,327,327,327,327,1533,19.2,45.74,0.084,345.6,365.9,32281.51899
328,328,328,328,328,328,328,328,1534,19.3,45.14,0.083,329.0,354.6,32038.48101
329,329,329,329,329,329,329,329,1535,19.44,44.84,0.085,315.7,344.3,31813.67089
330,330,330,330,330,330,330,330,1536,19.48,45.8,0.089,269.0,292.6,31910.88608
331,331,331,331,331,331,331,331,1537,19.45,46.27,0.084,249.7,272.7,31898.73418
332,332,332,332,332,332,332,332,1538,19.44,45.37,0.088,177.0,188.4,31868.35443
333,333,333,333,333,333,333,333,1539,19.23,45.0,0.084,95.8,98.0,31862.27848
334,334,334,334,334,334,334,334,1540,19.01,45.33,0.085,98.2,100.2,31819.74684
335,335,335,335,335,335,335,335,1541,18.88,48.4,0.085,126.2,130.2,32081.01266
336,336,336,336,336,336,336,336,1542,18.67,48.4,0.086,103.6,105.5,32354.43038
337,337,337,337,337,337,337,337,1543,18.63,46.43,0.086,103.4,109.7,33198.98734
338,338,338,338,338,338,338,338,1544,18.63,45.56,0.084,98.7,108.0,34487.08861
339,339,339,339,339,339,339,339,1545,18.47,45.36,0.088,75.3,84.0,36905.31646
340,340,340,340,340,340,340,340,1546,18.28,46.9,0.09,48.89,53.91,39785.31646
341,341,341,341,341,341,341,341,1547,17.89,50.04,0.085,31.33,33.01,41644.55696
342,342,342,342,342,342,342,342,1548,17.7,51.71,0.086,19.01,19.7,42896.20253
343,343,343,343,343,343,343,343,1549,17.62,54.94,0.087,9.47,9.82,43716.4557
344,344,344,344,344,344,344,344,1550,17.08,57.21,0.085,4.015,4.146,43570.63291
345,345,345,345,345,345,345,345,1551,16.8,57.84,0.084,1.237,1.298,43564.55696
346,346,346,346,346,346,346,346,1552,16.83,57.98,0.086,0.264,0.326,43740.75949
347,347,347,347,347,347,347,347,1553,16.65,58.05,0.085,0.073,0.126,43582.78481
348,348,348,348,348,348,348,348,1554,16.33,59.85,0.084,0.04,0.104,43327.59494
349,349,349,349,349,349,349,349,1555,16.44,60.55,0.086,0.066,0.134,43382.27848
350,350,350,350,350,350,350,350,1556,16.28,62.28,0.084,0.055,0.111,43522.02532
351,351,351,351,351,351,351,351,1557,16.06,64.55,0.083,0.077,0.089,43479.49367
352,352,352,352,352,352,352,352,1558,16.03,65.96,0.083,0.055,0.122,43382.27848
353,353,353,353,353,353,353,353,1559,15.78,67.09,0.085,0.07,0.111,42811.13924
354,354,354,354,354,354,354,354,1446,9.84,84.6,0.085,0.07,0.085,25689.11392
355,355,355,355,355,355,355,355,1447,9.62,84.6,0.085,0.062,0.126,25324.55696
356,356,356,356,356,356,356,356,1448,9.83,84.7,0.087,0.026,0.115,24966.07595
357,357,357,357,357,357,357,357,1449,10.12,84.9,0.086,0.055,0.115,24704.81013
358,358,358,358,358,358,358,358,1450,10.22,84.6,0.089,0.055,0.13,24340.25316
359,359,359,359,359,359,359,359,1451,9.93,84.6,0.087,0.081,0.137,23829.87342
360,360,360,360,360,360,360,360,1560,15.84,66.59,0.083,0.062,0.134,42902.27848
361,361,361,361,361,361,361,361,1561,15.98,65.22,0.084,0.073,0.119,43455.18987
362,362,362,362,362,362,362,362,1562,15.77,66.72,0.088,0.084,0.122,43856.20253
363,363,363,363,363,363,363,363,1563,15.15,71.7,0.088,0.051,0.13,43230.37975
364,364,364,364,364,364,364,364,1564,14.53,74.1,0.085,0.051,0.159,42932.65823
365,365,365,365,365,365,365,365,1565,14.06,75.2,0.083,0.073,0.137,42507.34177
366,366,366,366,366,366,366,366,1566,13.79,74.0,0.084,0.051,0.171,42282.53165
367,367,367,367,367,367,367,367,1567,13.92,73.1,0.085,0.066,0.141,42124.55696
368,368,368,368,368,368,368,368,1568,13.09,71.4,0.09,0.07,0.089,41778.22785
369,369,369,369,369,369,369,369,1569,12.7,73.3,0.086,0.055,0.096,41267.8481
370,370,370,370,370,370,370,370,1570,13.02,74.1,0.086,0.048,0.1,40313.92405
371,371,371,371,371,371,371,371,1571,13.22,74.0,0.089,0.062,0.119,39633.41772
372,372,372,372,372,372,372,372,1572,13.4,73.4,0.085,0.066,0.104,39159.49367
373,373,373,373,373,373,373,373,1573,13.2,68.09,0.085,0.026,0.104,39116.96203
374,374,374,374,374,374,374,374,1574,12.67,67.42,0.087,0.04,0.152,38454.68354
375,375,375,375,375,375,375,375,1575,12.8,68.22,0.086,0.059,0.108,37579.74684
376,376,376,376,376,376,376,376,1576,12.65,71.6,0.085,0.037,0.137,36583.29114
377,377,377,377,377,377,377,377,1577,12.38,73.9,0.084,0.062,0.126,35781.26582
378,378,378,378,378,378,378,378,1578,12.14,76.5,0.085,0.048,0.093,35052.1519
379,379,379,379,379,379,379,379,1579,11.85,76.6,0.085,0.084,0.096,33988.86076
380,380,380,380,380,380,380,380,1580,11.89,75.3,0.086,0.051,0.115,32840.50633
381,381,381,381,381,381,381,381,1581,12.03,70.1,0.086,0.055,0.104,31916.96203
382,382,382,382,382,382,382,382,1582,12.21,69.99,0.085,0.051,0.134,31017.72152
383,383,383,383,383,383,383,383,1583,12.1,71.7,0.085,0.091,0.078,30124.55696
384,384,384,384,384,384,384,384,1452,9.63,85.0,0.082,0.088,0.13,23617.21519
385,385,385,385,385,385,385,385,1453,9.82,84.8,0.088,0.051,0.145,23204.05063
386,386,386,386,386,386,386,386,1454,10.02,83.1,0.088,0.07,0.148,23143.29114
387,387,387,387,387,387,387,387,1455,10.22,82.6,0.089,0.051,0.111,23021.77215
388,388,388,388,388,388,388,388,1456,10.24,82.3,0.085,0.084,0.126,22924.55696
389,389,389,389,389,389,389,389,1457,10.07,83.1,0.087,0.059,0.137,22766.58228
390,390,390,390,390,390,390,390,1458,9.79,83.0,0.084,0.04,0.096,22693.67089
391,391,391,391,391,391,391,391,1459,9.1,84.0,0.084,0.048,0.122,22438.48101
392,392,392,392,392,392,392,392,1460,8.93,84.3,0.082,0.07,0.119,22329.11392
393,393,393,393,393,393,393,393,1461,8.95,84.0,0.086,0.055,0.126,22256.20253
394,394,394,394,394,394,394,394,1462,9.28,83.0,0.082,0.081,0.148,22152.91139
395,395,395,395,395,395,395,395,1463,9.41,83.4,0.081,0.062,0.13,22140.75949
396,396,396,396,396,396,396,396,1464,9.23,85.3,0.087,0.055,0.126,22055.6962
397,397,397,397,397,397,397,397,1465,9.49,85.4,0.085,0.077,0.174,22080.0
398,398,398,398,398,398,398,398,1466,9.67,84.8,0.087,0.044,0.182,22092.1519
399,399,399,399,399,399,399,399,1467,9.92,83.2,0.086,0.077,0.119,22122.53165
400,400,400,400,400,400,400,400,1468,9.55,81.6,0.083,0.07,0.111,22116.4557
401,401,401,401,401,401,401,401,1469,9.29,81.9,0.088,0.059,0.119,22201.51899
402,402,402,402,402,402,402,402,1470,9.59,80.7,0.085,0.088,0.1,22310.88608
403,403,403,403,403,403,403,403,1471,9.7,79.0,0.084,0.084,0.134,22250.12658
404,404,404,404,404,404,404,404,1472,9.54,76.2,0.085,0.062,0.115,22371.64557
405,405,405,405,405,405,405,405,1473,9.27,74.3,0.083,0.062,0.119,22766.58228
406,406,406,406,406,406,406,406,1474,9.07,77.3,0.082,0.066,0.13,23076.4557
407,407,407,407,407,407,407,407,1475,8.78,79.2,0.084,0.048,0.156,23246.58228
408,408,408,408,408,408,408,408,1476,8.91,81.6,0.085,0.07,0.119,24273.41772
409,409,409,409,409,409,409,409,1477,8.87,81.1,0.084,0.059,0.145,24473.92405
410,410,410,410,410,410,410,410,1478,8.98,78.9,0.083,0.066,0.211,24565.06329
411,411,411,411,411,411,411,411,1479,9.19,76.1,0.082,0.091,0.1,24449.62025
412,412,412,412,412,412,412,412,1480,9.33,76.5,0.086,0.073,0.126,24164.05063
413,413,413,413,413,413,413,413,1481,9.4,77.3,0.087,0.113,0.13,23586.83544
414,414,414,414,414,414,414,414,1482,9.21,79.4,0.083,0.062,0.141,22474.93671
415,415,415,415,415,415,415,415,1483,8.97,80.7,0.085,0.066,0.137,21484.55696
416,416,416,416,416,416,416,416,1484,9.4,80.5,0.086,0.077,0.145,20949.87342
417,417,417,417,417,417,417,417,1485,9.72,79.0,0.089,0.084,0.126,20810.12658
418,418,418,418,418,418,418,418,1486,10.1,77.4,0.085,0.044,0.141,21071.39241
419,419,419,419,419,419,419,419,1487,10.4,74.1,0.082,0.073,0.115,21156.4557
420,420,420,420,420,420,420,420,1488,10.17,66.83,0.085,0.135,0.134,21843.03797
421,421,421,421,421,421,421,421,1489,9.86,67.53,0.082,0.761,0.705,22474.93671
422,422,422,422,422,422,422,422,1490,9.65,69.43,0.079,3.729,3.694,22948.86076
423,423,423,423,423,423,423,423,1491,9.38,67.13,0.084,9.33,9.05,23459.24051
424,424,424,424,424,424,424,424,1492,9.44,67.33,0.083,17.67,16.97,23963.5443
425,425,425,425,425,425,425,425,1493,9.2,66.82,0.084,24.76,23.16,24656.20253
426,426,426,426,426,426,426,426,1494,9.57,66.13,0.085,67.35,60.83,25403.5443
427,427,427,427,427,427,427,427,1495,9.68,68.23,0.083,90.5,75.3,25822.78481
428,428,428,428,428,428,428,428,1496,9.34,71.1,0.083,111.8,82.1,26539.74684
429,429,429,429,429,429,429,429,1497,9.02,73.1,0.084,142.2,80.0,27171.64557
430,430,430,430,430,430,430,430,1498,9.24,67.27,0.084,169.9,70.4,27785.31646
431,431,431,431,431,431,431,431,1499,9.93,66.77,0.086,190.7,61.5,28423.29114
432,432,432,432,432,432,432,432,1584,11.57,72.0,0.084,0.07,0.1,29243.5443
433,433,433,433,433,433,433,433,1585,11.42,69.69,0.091,0.051,0.148,28265.31646
434,434,434,434,434,434,434,434,1586,11.27,70.9,0.085,0.048,0.111,27688.10127
435,435,435,435,435,435,435,435,1587,11.14,72.8,0.088,0.051,0.145,27098.73418
436,436,436,436,436,436,436,436,1588,10.68,74.0,0.087,0.073,0.078,26734.17722
437,437,437,437,437,437,437,437,1589,10.55,73.2,0.087,0.081,0.119,25992.91139
438,438,438,438,438,438,438,438,1644,15.22,74.2,0.074,108.2,98.6,32147.8481
439,439,439,439,439,439,439,439,1645,15.53,74.1,0.078,289.6,195.0,32372.65823
440,440,440,440,440,440,440,440,1646,16.03,73.0,0.077,365.4,223.8,33010.63291
441,441,441,441,441,441,441,441,1647,16.62,71.5,0.08,409.3,223.9,33411.64557
442,442,442,442,442,442,442,442,1648,16.97,67.21,0.079,328.0,195.8,33484.55696
443,443,443,443,443,443,443,443,1649,16.86,64.47,0.077,183.8,175.4,33399.49367
444,444,444,444,444,444,444,444,1650,16.92,64.47,0.077,199.9,190.7,34256.20253
445,445,445,445,445,445,445,445,1651,17.02,68.81,0.077,228.3,217.6,34675.44304
446,446,446,446,446,446,446,446,1652,16.91,74.1,0.08,253.3,235.6,34857.72152
447,447,447,447,447,447,447,447,1653,16.63,75.2,0.079,254.4,227.4,35544.3038
448,448,448,448,448,448,448,448,1654,16.71,75.1,0.075,391.1,188.2,35914.93671
449,449,449,449,449,449,449,449,1655,17.04,74.1,0.076,444.5,116.9,35702.27848
450,450,450,450,450,450,450,450,1656,17.15,71.7,0.076,353.9,125.2,35246.58228
451,451,451,451,451,451,451,451,1657,17.12,73.3,0.077,373.4,221.2,35562.53165
452,452,452,452,452,452,452,452,1658,17.02,73.7,0.076,577.5,299.8,36151.89873
453,453,453,453,453,453,453,453,1659,17.26,73.4,0.071,606.9,245.8,36571.13924
454,454,454,454,454,454,454,454,1660,17.23,72.9,0.075,502.4,272.8,36838.48101
455,455,455,455,455,455,455,455,1661,17.09,73.2,0.072,334.2,292.8,36613.67089
456,456,456,456,456,456,456,456,1662,17.13,73.4,0.072,634.9,329.2,35665.82278
457,457,457,457,457,457,457,457,1663,17.43,71.5,0.073,666.8,329.7,35805.56962
458,458,458,458,458,458,458,458,1664,17.51,70.4,0.073,709.0,375.7,35823.79747
459,459,459,459,459,459,459,459,1665,17.61,69.81,0.076,466.6,336.0,35501.77215
460,460,460,460,460,460,460,460,1666,17.42,70.3,0.074,433.7,311.5,35331.64557
461,461,461,461,461,461,461,461,1667,17.29,70.2,0.074,337.7,189.0,34991.39241
462,462,462,462,462,462,462,462,1668,17.05,71.6,0.072,233.1,204.2,35283.03797
463,463,463,463,463,463,463,463,1669,16.86,72.9,0.072,401.0,255.6,35076.4557
464,464,464,464,464,464,464,464,1670,16.93,73.0,0.074,480.0,258.8,35052.1519
465,465,465,465,465,465,465,465,1671,16.88,73.3,0.075,439.7,259.2,34790.88608
466,466,466,466,466,466,466,466,1672,16.83,73.6,0.073,458.6,334.5,34080.0
467,467,467,467,467,467,467,467,1673,16.84,73.6,0.074,416.2,348.2,33824.81013
468,468,468,468,468,468,468,468,1674,16.7,72.4,0.071,319.0,298.9,33824.81013
469,469,469,469,469,469,469,469,1675,16.64,71.9,0.072,274.6,276.7,33685.06329
470,470,470,470,470,470,470,470,1676,16.8,73.0,0.074,161.0,162.6,33284.05063
471,471,471,471,471,471,471,471,1677,16.66,72.9,0.072,123.2,122.9,33235.44304
472,472,472,472,472,472,472,472,1678,16.55,72.8,0.072,125.1,126.1,33545.31646
473,473,473,473,473,473,473,473,1679,16.52,73.6,0.072,207.3,212.1,33514.93671
474,474,474,474,474,474,474,474,1680,16.6,73.4,0.072,182.4,187.6,33010.63291
475,475,475,475,475,475,475,475,1681,16.47,73.7,0.073,174.4,179.4,33144.3038
476,476,476,476,476,476,476,476,1682,16.51,74.8,0.07,135.4,139.5,33229.36709
477,477,477,477,477,477,477,477,1683,16.4,74.4,0.073,142.4,148.8,32943.79747
478,478,478,478,478,478,478,478,1684,16.38,73.9,0.073,137.2,146.0,33077.46835
479,479,479,479,479,479,479,479,1685,16.39,74.1,0.072,145.2,158.5,32919.49367
480,480,480,480,480,480,480,480,1686,16.3,74.3,0.069,104.3,111.9,33107.8481
481,481,481,481,481,481,481,481,1687,16.21,75.8,0.073,70.4,74.6,34067.8481
482,482,482,482,482,482,482,482,1688,16.06,76.8,0.07,65.17,68.05,35513.92405
483,483,483,483,483,483,483,483,1689,16.03,77.6,0.072,61.82,64.9,37968.60759
484,484,484,484,484,484,484,484,1690,15.92,77.6,0.067,46.3,47.95,41316.4557
485,485,485,485,485,485,485,485,1691,15.88,78.6,0.073,27.8,28.38,43187.8481
486,486,486,486,486,486,486,486,1692,15.82,79.1,0.074,20.7,21.14,43655.6962
487,487,487,487,487,487,487,487,1693,15.74,79.4,0.078,12.32,12.59,44214.68354
488,488,488,488,488,488,488,488,1694,15.67,79.6,0.07,3.858,3.894,44251.13924
489,489,489,489,489,489,489,489,1695,15.55,79.5,0.074,1.362,1.435,44646.07595
490,490,490,490,490,490,490,490,1696,15.53,80.1,0.066,0.359,0.389,44463.79747
491,491,491,491,491,491,491,491,1697,15.45,80.9,0.074,0.059,0.167,44330.12658
492,492,492,492,492,492,492,492,1698,15.39,81.7,0.071,0.048,0.145,44123.5443
493,493,493,493,493,493,493,493,1699,15.29,82.3,0.074,0.048,0.096,44245.06329
494,494,494,494,494,494,494,494,1700,15.26,82.3,0.072,0.037,0.104,44232.91139
495,495,495,495,495,495,495,495,1701,15.12,82.0,0.069,0.077,0.108,43892.65823
496,496,496,496,496,496,496,496,1702,15.12,82.4,0.073,0.026,0.082,43394.43038
497,497,497,497,497,497,497,497,1703,15.12,82.9,0.077,0.062,0.085,43461.26582
498,498,498,498,498,498,498,498,1590,10.4,72.9,0.085,0.055,0.122,25616.20253
499,499,499,499,499,499,499,499,1591,10.65,71.2,0.086,0.051,0.104,25336.70886
500,500,500,500,500,500,500,500,1592,10.8,71.4,0.088,0.029,0.156,24820.25316
501,501,501,501,501,501,501,501,1593,10.61,72.5,0.085,0.084,0.13,24346.32911
502,502,502,502,502,502,502,502,1594,9.9,76.1,0.083,0.077,0.104,23775.18987
503,503,503,503,503,503,503,503,1595,9.62,76.8,0.083,0.081,0.156,23793.41772
504,504,504,504,504,504,504,504,1704,15.08,83.5,0.076,0.066,0.159,43424.81013
505,505,505,505,505,505,505,505,1705,15.13,83.5,0.07,0.048,0.115,43594.93671
506,506,506,506,506,506,506,506,1706,15.13,83.5,0.072,0.048,0.167,43801.51899
507,507,507,507,507,507,507,507,1707,15.1,83.5,0.071,0.062,0.134,43716.4557
508,508,508,508,508,508,508,508,1708,15.07,83.6,0.072,0.055,0.13,43467.34177
509,509,509,509,509,509,509,509,1709,15.06,83.7,0.074,0.055,0.13,42920.50633
510,510,510,510,510,510,510,510,1710,15.01,83.7,0.073,0.051,0.137,42647.08861
511,511,511,511,511,511,511,511,1711,15.04,83.7,0.074,0.077,0.13,42373.67089
512,512,512,512,512,512,512,512,1712,15.04,83.5,0.074,0.055,0.126,41972.65823
513,513,513,513,513,513,513,513,1713,15.1,83.5,0.073,0.059,0.137,41352.91139
514,514,514,514,514,514,514,514,1714,15.12,83.6,0.074,0.048,0.145,40848.60759
515,515,515,515,515,515,515,515,1715,15.15,83.4,0.077,0.051,0.152,40070.88608
516,516,516,516,516,516,516,516,1716,15.15,83.3,0.077,0.048,0.137,39305.31646
517,517,517,517,517,517,517,517,1717,15.15,83.3,0.076,0.04,0.145,38946.83544
518,518,518,518,518,518,518,518,1718,15.18,83.3,0.08,0.077,0.137,38649.11392
519,519,519,519,519,519,519,519,1719,15.19,83.0,0.08,0.051,0.126,37676.96203
520,520,520,520,520,520,520,520,1720,15.2,83.1,0.08,0.07,0.104,36771.64557
521,521,521,521,521,521,521,521,1721,15.18,83.3,0.079,0.062,0.141,35671.89873
522,522,522,522,522,522,522,522,1722,15.18,83.6,0.075,0.04,0.093,34553.92405
523,523,523,523,523,523,523,523,1723,15.17,83.8,0.074,0.044,0.152,33721.51899
524,524,524,524,524,524,524,524,1724,15.16,83.9,0.077,0.062,0.096,32876.96203
525,525,525,525,525,525,525,525,1725,15.16,83.9,0.073,0.048,0.137,31983.79747
526,526,526,526,526,526,526,526,1726,15.18,83.8,0.078,0.055,0.156,31035.94937
527,527,527,527,527,527,527,527,1727,15.16,83.7,0.077,0.073,0.13,30325.06329
528,528,528,528,528,528,528,528,1596,10.01,76.5,0.086,0.084,0.137,23659.74684
529,529,529,529,529,529,529,529,1597,10.19,75.8,0.087,0.084,0.137,23471.39241
530,530,530,530,530,530,530,530,1598,10.12,74.4,0.085,0.07,0.134,23234.43038
531,531,531,531,531,531,531,531,1599,10.11,74.8,0.083,0.088,0.082,23137.21519
532,532,532,532,532,532,532,532,1600,9.96,76.1,0.088,0.022,0.185,22657.21519
533,533,533,533,533,533,533,533,1601,9.75,76.5,0.086,0.04,0.141,22523.5443
534,534,534,534,534,534,534,534,1602,9.81,76.0,0.092,0.055,0.119,22456.70886
535,535,535,535,535,535,535,535,1603,9.98,75.1,0.084,0.044,0.111,22298.73418
536,536,536,536,536,536,536,536,1604,9.91,76.1,0.084,0.073,0.171,22347.34177
537,537,537,537,537,537,537,537,1605,9.53,76.5,0.082,0.051,0.141,22237.97468
538,538,538,538,538,538,538,538,1606,9.16,76.9,0.084,0.051,0.115,22219.74684
539,539,539,539,539,539,539,539,1607,9.06,77.0,0.086,0.081,0.089,22158.98734
540,540,540,540,540,540,540,540,1608,9.21,76.7,0.081,0.07,0.104,22067.8481
541,541,541,541,541,541,541,541,1609,9.25,75.4,0.09,0.073,0.167,22140.75949
542,542,542,542,542,542,542,542,1610,9.14,75.0,0.087,0.059,0.115,22067.8481
543,543,543,543,543,543,543,543,1611,9.23,74.9,0.082,0.084,0.115,21812.65823
544,544,544,544,544,544,544,544,1612,9.52,74.2,0.073,0.077,0.152,21612.1519
545,545,545,545,545,545,545,545,1613,9.67,73.2,0.077,0.048,0.152,21727.59494
546,546,546,546,546,546,546,546,1614,9.54,72.0,0.077,0.073,0.104,21897.72152
547,547,547,547,547,547,547,547,1615,10.03,70.4,0.076,0.04,0.111,21867.34177
548,548,548,548,548,548,548,548,1616,10.12,69.3,0.078,0.051,0.104,22001.01266
549,549,549,549,549,549,549,549,1617,10.33,69.0,0.075,0.059,0.13,22426.32911
550,550,550,550,550,550,550,550,1618,10.57,68.23,0.076,0.051,0.145,22936.70886
551,551,551,551,551,551,551,551,1619,10.48,67.39,0.076,0.066,0.122,23374.17722
552,552,552,552,552,552,552,552,1620,10.53,67.79,0.077,0.07,0.119,24261.26582
553,553,553,553,553,553,553,553,1621,10.7,68.16,0.075,0.048,0.126,24662.27848
554,554,554,554,554,554,554,554,1622,10.85,68.36,0.074,0.055,0.13,24917.46835
555,555,555,555,555,555,555,555,1623,11.11,67.8,0.077,0.033,0.156,24795.94937
556,556,556,556,556,556,556,556,1624,11.22,68.54,0.075,0.066,0.141,25117.97468
557,557,557,557,557,557,557,557,1625,11.42,68.8,0.074,0.066,0.111,25446.07595
558,558,558,558,558,558,558,558,1626,11.59,69.31,0.074,0.026,0.163,25093.67089
559,559,559,559,559,559,559,559,1627,11.55,70.8,0.076,0.051,0.137,25245.56962
560,560,560,560,560,560,560,560,1628,11.55,71.1,0.076,0.091,0.134,24996.4557
561,561,561,561,561,561,561,561,1629,11.24,72.1,0.075,0.084,0.104,24710.88608
562,562,562,562,562,562,562,562,1630,11.17,73.4,0.078,0.059,0.137,24528.60759
563,563,563,563,563,563,563,563,1631,10.89,75.7,0.077,0.044,0.111,24309.87342
564,564,564,564,564,564,564,564,1632,10.85,77.8,0.076,0.081,0.126,24692.65823
565,565,565,565,565,565,565,565,1633,11.09,77.7,0.078,0.139,0.219,25640.50633
566,566,566,566,566,566,566,566,1634,11.26,77.5,0.076,0.49,0.464,25865.31646
567,567,567,567,567,567,567,567,1635,11.51,78.6,0.078,1.585,1.539,26728.10127
568,568,568,568,568,568,568,568,1636,11.62,78.8,0.078,2.829,2.845,27116.96203
569,569,569,569,569,569,569,569,1637,11.66,81.6,0.078,4.798,4.647,27572.65823
570,570,570,570,570,570,570,570,1638,13.5,83.7,0.074,10.05,9.61,28496.20253
571,571,571,571,571,571,571,571,1639,13.34,79.5,0.076,16.41,15.69,29201.01266
572,572,572,572,572,572,572,572,1640,14.09,79.9,0.073,37.99,38.14,29705.31646
573,573,573,573,573,573,573,573,1641,14.75,75.6,0.079,58.42,59.21,30112.40506
574,574,574,574,574,574,574,574,1642,14.84,75.3,0.079,39.54,39.65,30701.77215
575,575,575,575,575,575,575,575,1643,15.06,74.7,0.074,47.41,46.76,31783.29114
576,576,576,576,576,576,576,576,1728,15.18,83.6,0.079,0.048,0.148,29401.51899
577,577,577,577,577,577,577,577,1729,15.17,83.7,0.08,0.073,0.122,28556.96203
578,578,578,578,578,578,578,578,1730,15.18,83.7,0.075,0.051,0.148,27639.49367
579,579,579,579,579,579,579,579,1731,15.2,83.9,0.076,0.062,0.141,26740.25316
580,580,580,580,580,580,580,580,1732,15.17,84.1,0.08,0.051,0.13,26661.26582
581,581,581,581,581,581,581,581,1733,15.13,84.2,0.08,0.059,0.148,26065.82278
582,582,582,582,582,582,582,582,1788,13.95,85.1,0.077,48.32,48.84,30057.72152
583,583,583,583,583,583,583,583,1789,14.69,85.0,0.076,79.0,80.2,30616.70886
584,584,584,584,584,584,584,584,1790,15.06,84.3,0.072,85.0,86.3,31534.17722
585,585,585,585,585,585,585,585,1791,15.18,83.5,0.073,78.4,79.6,31716.4557
586,586,586,586,586,586,586,586,1792,15.29,82.9,0.075,97.0,98.6,32299.74684
587,587,587,587,587,587,587,587,1793,15.35,82.0,0.069,123.1,125.1,32901.26582
588,588,588,588,588,588,588,588,1794,15.45,81.7,0.07,133.5,135.6,32913.41772
589,589,589,589,589,589,589,589,1795,15.54,81.3,0.08,168.2,170.5,33235.44304
590,590,590,590,590,590,590,590,1796,15.68,80.9,0.076,160.6,179.1,33764.05063
591,591,591,591,591,591,591,591,1797,15.79,80.2,0.074,184.8,184.9,33952.40506
