,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
363,363,363,363,363,2.49,0.128,240.98,10.2,0.0,0.0,0.0
364,364,364,364,364,2.482,0.126,240.68,10.2,0.0,0.0,0.0
365,365,365,365,365,2.538,0.19,240.25,10.6,0.0,0.0,0.0
366,366,366,366,366,2.544,0.228,240.22,10.6,0.0,0.0,0.0
367,367,367,367,367,2.546,0.228,240.36,10.6,0.0,0.0,0.0
368,368,368,368,368,2.55,0.23,240.63,10.6,0.0,0.0,0.0
369,369,369,369,369,2.548,0.23,240.65,10.6,0.0,0.0,0.0
370,370,370,370,370,2.544,0.23,240.67,10.6,0.0,0.0,0.0
371,371,371,371,371,2.548,0.232,240.9,10.6,0.0,0.0,0.0
372,372,372,372,372,2.546,0.23,240.8,10.6,0.0,0.0,0.0
373,373,373,373,373,2.508,0.182,240.65,10.4,0.0,0.0,0.0
374,374,374,374,374,2.382,0.0,240.53,9.8,0.0,0.0,0.0
375,375,375,375,375,2.374,0.0,240.24,9.8,0.0,0.0,0.0
376,376,376,376,376,2.378,0.0,240.48,9.8,0.0,0.0,0.0
377,377,377,377,377,2.378,0.0,240.52,9.8,0.0,0.0,0.0
378,378,378,378,378,2.392,0.0,241.32,9.8,0.0,0.0,0.0
379,379,379,379,379,2.41,0.0,242.29,9.8,0.0,0.0,0.0
380,380,380,380,380,2.404,0.0,241.99,9.8,0.0,0.0,0.0
381,381,381,381,381,2.402,0.0,241.85,9.8,0.0,0.0,0.0
382,382,382,382,382,2.4,0.0,241.69,9.8,0.0,0.0,0.0
383,383,383,383,383,2.392,0.0,241.24,9.8,0.0,0.0,0.0
384,384,384,384,384,2.394,0.0,241.41,9.8,0.0,0.0,0.0
385,385,385,385,385,2.378,0.0,240.52,9.8,0.0,0.0,0.0
386,386,386,386,386,2.384,0.0,240.93,9.8,0.0,0.0,0.0
387,387,387,387,387,2.388,0.0,241.08,9.8,0.0,0.0,0.0
388,388,388,388,388,2.392,0.0,241.33,9.8,0.0,0.0,0.0
389,389,389,389,389,2.392,0.0,241.31,9.8,0.0,0.0,0.0
390,390,390,390,390,2.402,0.0,241.87,9.8,0.0,0.0,0.0
391,391,391,391,391,2.404,0.0,241.98,9.8,0.0,0.0,0.0
392,392,392,392,392,2.406,0.0,242.15,9.8,0.0,0.0,0.0
393,393,393,393,393,2.4,0.0,241.82,9.8,0.0,0.0,0.0
394,394,394,394,394,2.406,0.0,242.03,9.8,0.0,0.0,0.0
395,395,395,395,395,2.408,0.0,242.18,9.8,0.0,0.0,0.0
396,396,396,396,396,2.392,0.0,241.29,9.8,0.0,0.0,0.0
397,397,397,397,397,2.406,0.0,241.05,10.0,0.0,0.0,0.0
398,398,398,398,398,2.48,0.122,240.22,10.2,0.0,0.0,0.0
399,399,399,399,399,2.474,0.122,240.17,10.2,0.0,0.0,0.0
400,400,400,400,400,2.484,0.124,240.83,10.2,0.0,0.0,0.0
401,401,401,401,401,2.49,0.128,241.19,10.2,0.0,0.0,0.0
402,402,402,402,402,2.498,0.13,241.68,10.2,0.0,0.0,0.0
403,403,403,403,403,2.502,0.132,242.04,10.2,0.0,0.0,0.0
404,404,404,404,404,2.51,0.134,242.48,10.2,0.0,0.0,0.0
405,405,405,405,405,2.5,0.132,242.08,10.2,0.0,0.0,0.0
406,406,406,406,406,2.492,0.13,241.67,10.2,0.0,0.0,0.0
407,407,407,407,407,2.56,0.224,240.64,10.6,0.0,0.0,0.0
408,408,408,408,408,2.538,0.226,240.24,10.6,0.0,0.0,0.0
409,409,409,409,409,2.534,0.224,240.07,10.6,0.0,0.0,0.0
410,410,410,410,410,2.54,0.226,240.44,10.6,0.0,0.0,0.0
411,411,411,411,411,2.516,0.184,240.76,10.4,0.0,0.0,0.0
412,412,412,412,412,2.478,0.102,242.16,10.2,0.0,0.0,0.0
413,413,413,413,413,2.484,0.102,242.55,10.2,0.0,0.0,0.0
414,414,414,414,414,2.476,0.102,242.21,10.2,0.0,0.0,0.0
415,415,415,415,415,2.444,0.068,241.54,10.0,0.0,0.0,0.0
416,416,416,416,416,2.394,0.0,241.54,9.8,0.0,0.0,0.0
417,417,417,417,417,2.396,0.0,241.65,9.8,0.0,0.0,0.0
418,418,418,418,418,2.396,0.0,241.73,9.8,0.0,0.0,0.0
419,419,419,419,419,2.396,0.0,242.0,9.8,0.0,0.0,0.0
420,420,420,420,420,2.396,0.0,242.03,9.8,0.0,0.0,0.0
421,421,421,421,421,2.388,0.0,241.4,9.8,0.0,0.0,0.0
422,422,422,422,422,2.39,0.0,241.3,9.8,0.0,0.0,0.0
423,423,423,423,423,2.386,0.0,241.11,9.8,0.0,0.0,0.0
424,424,424,424,424,2.374,0.0,240.74,9.8,0.0,0.0,0.0
425,425,425,425,425,2.362,0.0,240.18,9.8,0.0,0.0,0.0
426,426,426,426,426,2.362,0.0,240.09,9.8,0.0,0.0,0.0
427,427,427,427,427,2.376,0.0,240.58,9.8,0.0,0.0,0.0
428,428,428,428,428,2.362,0.0,239.82,9.8,0.0,0.0,0.0
429,429,429,429,429,2.364,0.0,239.99,9.8,0.0,0.0,0.0
430,430,430,430,430,2.366,0.0,240.38,9.8,0.0,0.0,0.0
431,431,431,431,431,2.36,0.0,240.06,9.8,0.0,0.0,0.0
432,432,432,432,432,2.362,0.0,239.8,9.8,0.0,0.0,0.0
433,433,433,433,433,2.368,0.0,240.19,9.8,0.0,0.0,0.0
434,434,434,434,434,2.378,0.0,240.71,9.8,0.0,0.0,0.0
435,435,435,435,435,2.488,0.116,240.78,10.2,0.0,0.0,0.0
436,436,436,436,436,2.478,0.124,240.69,10.2,0.0,0.0,0.0
437,437,437,437,437,2.482,0.124,240.86,10.2,0.0,0.0,0.0
438,438,438,438,438,2.476,0.124,240.53,10.2,0.0,0.0,0.0
439,439,439,439,439,2.466,0.122,240.12,10.2,0.0,0.0,0.0
440,440,440,440,440,2.458,0.12,240.03,10.2,0.0,0.0,0.0
441,441,441,441,441,2.464,0.122,240.42,10.2,0.0,0.0,0.0
442,442,442,442,442,2.468,0.124,240.71,10.2,0.0,0.0,0.0
443,443,443,443,443,2.47,0.126,240.87,10.2,0.0,0.0,0.0
444,444,444,444,444,2.472,0.124,240.66,10.2,0.0,0.0,0.0
445,445,445,445,445,2.474,0.126,240.84,10.2,0.0,0.0,0.0
446,446,446,446,446,2.46,0.122,240.07,10.2,0.0,0.0,0.0
447,447,447,447,447,2.444,0.116,239.26,10.2,0.0,0.0,0.0
448,448,448,448,448,2.496,0.172,239.06,10.4,0.0,0.0,0.0
449,449,449,449,449,2.448,0.122,239.1,10.2,0.0,0.0,0.0
450,450,450,450,450,2.422,0.088,239.22,10.0,0.0,0.0,0.0
451,451,451,451,451,2.43,0.09,239.89,10.0,0.0,0.0,0.0
452,452,452,452,452,2.432,0.09,239.95,10.0,0.0,0.0,0.0
453,453,453,453,453,2.43,0.09,239.95,10.0,0.0,0.0,0.0
454,454,454,454,454,2.476,0.138,239.88,10.2,0.0,0.0,0.0
455,455,455,455,455,2.502,0.21,239.59,10.4,0.0,1.0,0.0
456,456,456,456,456,2.508,0.212,239.99,10.4,0.0,1.0,0.0
457,457,457,457,457,2.468,0.15,240.1,10.2,0.0,2.0,0.0
458,458,458,458,458,2.44,0.11,240.01,10.0,0.0,1.0,0.0
459,459,459,459,459,2.442,0.11,240.07,10.0,0.0,1.0,0.0
460,460,460,460,460,2.45,0.112,240.53,10.2,0.0,2.0,0.0
461,461,461,461,461,2.458,0.114,240.88,10.2,0.0,1.0,0.0
462,462,462,462,462,2.468,0.116,241.44,10.2,0.0,2.0,0.0
463,463,463,463,463,2.444,0.11,240.25,10.2,0.0,1.0,0.0
464,464,464,464,464,2.444,0.11,240.27,10.2,0.0,1.0,0.0
465,465,465,465,465,2.442,0.11,240.07,10.0,0.0,2.0,0.0
466,466,466,466,466,2.448,0.112,240.51,10.2,0.0,1.0,0.0
467,467,467,467,467,2.438,0.11,240.04,10.0,0.0,2.0,0.0
468,468,468,468,468,2.432,0.108,239.66,10.0,0.0,1.0,0.0
469,469,469,469,469,2.448,0.112,240.62,10.2,0.0,1.0,0.0
470,470,470,470,470,2.446,0.112,240.52,10.0,0.0,1.0,0.0
471,471,471,471,471,2.45,0.114,240.9,10.2,0.0,2.0,0.0
472,472,472,472,472,2.53,0.2,240.8,10.4,0.0,1.0,0.0
473,473,473,473,473,2.554,0.246,240.74,10.6,0.0,1.0,0.0
474,474,474,474,474,2.536,0.242,240.06,10.6,0.0,2.0,0.0
475,475,475,475,475,2.538,0.244,240.24,10.6,0.0,1.0,0.0
476,476,476,476,476,2.536,0.242,240.23,10.6,0.0,1.0,0.0
477,477,477,477,477,2.534,0.244,240.3,10.6,0.0,1.0,0.0
478,478,478,478,478,2.522,0.24,239.74,10.4,0.0,1.0,0.0
479,479,479,479,479,2.526,0.242,240.02,10.4,0.0,2.0,0.0
480,480,480,480,480,2.532,0.244,240.44,10.4,0.0,1.0,0.0
481,481,481,481,481,2.528,0.242,240.27,10.4,0.0,1.0,0.0
482,482,482,482,482,2.51,0.204,240.6,10.4,0.0,1.0,0.0
483,483,483,483,483,2.474,0.126,241.13,10.2,0.0,0.0,0.0
484,484,484,484,484,2.462,0.122,240.56,10.2,0.0,0.0,0.0
485,485,485,485,485,2.46,0.122,240.45,10.2,0.0,0.0,0.0
486,486,486,486,486,2.448,0.1,240.67,10.2,0.0,0.0,0.0
487,487,487,487,487,2.374,0.0,240.69,9.8,0.0,0.0,0.0
488,488,488,488,488,2.38,0.0,241.02,9.8,0.0,0.0,0.0
489,489,489,489,489,2.452,0.08,240.55,10.2,0.0,0.0,0.0
490,490,490,490,490,2.454,0.096,241.04,10.2,0.0,0.0,0.0
491,491,491,491,491,2.448,0.094,240.7,10.0,0.0,0.0,0.0
492,492,492,492,492,2.45,0.094,240.82,10.0,0.0,0.0,0.0
493,493,493,493,493,2.448,0.094,240.7,10.0,0.0,0.0,0.0
494,494,494,494,494,2.45,0.096,240.89,10.0,0.0,0.0,0.0
495,495,495,495,495,2.456,0.098,241.33,10.2,0.0,0.0,0.0
496,496,496,496,496,2.444,0.094,240.72,10.0,0.0,0.0,0.0
497,497,497,497,497,2.438,0.094,240.49,10.0,0.0,0.0,0.0
498,498,498,498,498,2.372,0.0,240.59,9.8,0.0,0.0,0.0
499,499,499,499,499,2.366,0.0,240.27,9.8,0.0,0.0,0.0
500,500,500,500,500,2.362,0.0,240.05,9.8,0.0,0.0,0.0
501,501,501,501,501,2.364,0.0,240.17,9.8,0.0,0.0,0.0
502,502,502,502,502,2.376,0.0,240.78,9.8,0.0,0.0,0.0
503,503,503,503,503,2.394,0.0,241.75,9.8,0.0,0.0,0.0
504,504,504,504,504,2.392,0.0,241.7,9.8,0.0,0.0,0.0
505,505,505,505,505,2.398,0.0,241.97,9.8,0.0,0.0,0.0
506,506,506,506,506,2.4,0.0,242.13,9.8,0.0,0.0,0.0
507,507,507,507,507,2.388,0.0,241.51,9.8,0.0,0.0,0.0
508,508,508,508,508,2.4,0.0,242.08,9.8,0.0,0.0,0.0
509,509,509,509,509,2.422,0.0,242.19,10.0,0.0,0.0,0.0
510,510,510,510,510,2.49,0.126,241.12,10.2,0.0,0.0,0.0
511,511,511,511,511,2.476,0.124,240.55,10.2,0.0,0.0,0.0
512,512,512,512,512,2.48,0.124,240.84,10.2,0.0,0.0,0.0
513,513,513,513,513,2.478,0.124,240.83,10.2,0.0,0.0,0.0
514,514,514,514,514,2.488,0.128,241.44,10.2,0.0,0.0,0.0
515,515,515,515,515,2.484,0.128,241.35,10.2,0.0,0.0,0.0
516,516,516,516,516,2.492,0.13,241.8,10.2,0.0,0.0,0.0
517,517,517,517,517,2.494,0.13,242.0,10.2,0.0,0.0,0.0
518,518,518,518,518,2.484,0.128,241.53,10.2,0.0,0.0,0.0
519,519,519,519,519,2.472,0.126,240.96,10.2,0.0,0.0,0.0
520,520,520,520,520,2.466,0.124,240.7,10.2,0.0,0.0,0.0
521,521,521,521,521,2.47,0.126,240.89,10.2,0.0,0.0,0.0
522,522,522,522,522,2.476,0.126,241.25,10.2,0.0,0.0,0.0
523,523,523,523,523,2.482,0.128,241.53,10.2,0.0,0.0,0.0
524,524,524,524,524,2.436,0.062,241.55,10.0,0.0,0.0,0.0
525,525,525,525,525,2.392,0.0,241.62,9.8,0.0,0.0,0.0
526,526,526,526,526,2.388,0.0,241.42,9.8,0.0,0.0,0.0
527,527,527,527,527,2.388,0.0,241.42,9.8,0.0,0.0,0.0
528,528,528,528,528,2.394,0.0,241.75,9.8,0.0,0.0,0.0
529,529,529,529,529,2.472,0.078,241.91,10.2,0.0,0.0,0.0
530,530,530,530,530,2.474,0.102,242.13,10.2,0.0,0.0,0.0
531,531,531,531,531,2.47,0.1,241.87,10.2,0.0,0.0,0.0
532,532,532,532,532,2.454,0.096,241.06,10.2,0.0,0.0,0.0
533,533,533,533,533,2.458,0.098,241.24,10.2,0.0,0.0,0.0
534,534,534,534,534,2.458,0.098,241.27,10.2,0.0,0.0,0.0
535,535,535,535,535,2.45,0.096,240.93,10.0,0.0,0.0,0.0
536,536,536,536,536,2.454,0.098,241.19,10.0,0.0,0.0,0.0
537,537,537,537,537,2.454,0.086,241.41,10.0,0.0,0.0,0.0
538,538,538,538,538,2.394,0.0,241.38,9.8,0.0,0.0,0.0
539,539,539,539,539,2.394,0.0,241.39,9.8,0.0,0.0,0.0
540,540,540,540,540,2.384,0.0,240.98,9.8,0.0,0.0,0.0
541,541,541,541,541,2.37,0.0,240.47,9.8,0.0,0.0,0.0
542,542,542,542,542,2.368,0.0,240.37,9.8,0.0,0.0,0.0
543,543,543,543,543,2.362,0.0,240.04,9.8,0.0,0.0,0.0
544,544,544,544,544,2.364,0.0,240.15,9.8,0.0,0.0,0.0
545,545,545,545,545,2.362,0.0,240.06,9.8,0.0,0.0,0.0
546,546,546,546,546,2.364,0.0,240.22,9.8,0.0,0.0,0.0
547,547,547,547,547,2.388,0.0,239.76,9.8,0.0,0.0,0.0
548,548,548,548,548,2.456,0.118,239.23,10.2,0.0,0.0,0.0
549,549,549,549,549,2.444,0.116,238.8,10.2,0.0,0.0,0.0
550,550,550,550,550,2.45,0.118,239.3,10.2,0.0,0.0,0.0
551,551,551,551,551,2.46,0.122,239.93,10.2,0.0,0.0,0.0
552,552,552,552,552,2.468,0.122,239.98,10.2,0.0,0.0,0.0
553,553,553,553,553,2.464,0.122,239.95,10.2,0.0,0.0,0.0
554,554,554,554,554,2.464,0.122,240.0,10.2,0.0,0.0,0.0
555,555,555,555,555,2.456,0.122,239.72,10.2,0.0,0.0,0.0
556,556,556,556,556,2.44,0.118,238.89,10.2,0.0,0.0,0.0
557,557,557,557,557,2.448,0.12,239.39,10.2,0.0,0.0,0.0
558,558,558,558,558,2.46,0.122,240.03,10.2,0.0,0.0,0.0
559,559,559,559,559,3.504,0.11,238.52,14.6,0.0,0.0,16.0
560,560,560,560,560,3.502,0.108,238.12,14.6,0.0,0.0,18.0
561,561,561,561,561,3.498,0.108,238.41,14.6,0.0,0.0,18.0
562,562,562,562,562,3.406,0.0,238.19,14.2,0.0,0.0,17.0
563,563,563,563,563,3.398,0.0,238.6,14.2,0.0,0.0,18.0
564,564,564,564,564,3.38,0.0,238.07,14.2,0.0,0.0,17.0
565,565,565,565,565,3.39,0.0,238.51,14.2,0.0,0.0,18.0
566,566,566,566,566,3.406,0.0,239.11,14.2,0.0,0.0,17.0
567,567,567,567,567,3.442,0.0,240.2,14.2,0.0,0.0,18.0
568,568,568,568,568,3.444,0.0,240.27,14.2,0.0,0.0,18.0
569,569,569,569,569,3.504,0.066,239.72,14.6,0.0,0.0,18.0
570,570,570,570,570,3.506,0.086,239.95,14.6,0.0,0.0,17.0
571,571,571,571,571,3.5,0.086,239.74,14.6,0.0,0.0,18.0
572,572,572,572,572,3.498,0.086,239.73,14.6,0.0,0.0,17.0
573,573,573,573,573,3.512,0.088,240.19,14.6,0.0,0.0,18.0
574,574,574,574,574,3.514,0.088,240.37,14.6,0.0,0.0,18.0
575,575,575,575,575,3.51,0.088,240.25,14.6,0.0,0.0,17.0
576,576,576,576,576,3.522,0.09,240.73,14.6,0.0,0.0,18.0
577,577,577,577,577,3.506,0.072,240.79,14.4,0.0,0.0,18.0
578,578,578,578,578,3.434,0.0,240.28,14.2,0.0,0.0,18.0
579,579,579,579,579,3.44,0.0,240.54,14.2,0.0,0.0,17.0
580,580,580,580,580,3.442,0.0,240.64,14.2,0.0,0.0,18.0
581,581,581,581,581,3.458,0.0,241.24,14.2,0.0,0.0,18.0
582,582,582,582,582,3.456,0.0,240.87,14.2,0.0,0.0,18.0
583,583,583,583,583,3.452,0.0,240.74,14.2,0.0,0.0,17.0
584,584,584,584,584,3.458,0.0,240.96,14.2,0.0,0.0,18.0
585,585,585,585,585,3.5,0.054,240.02,14.6,0.0,0.0,18.0
586,586,586,586,586,3.538,0.116,239.92,14.6,0.0,0.0,18.0
587,587,587,587,587,3.54,0.118,240.14,14.6,0.0,0.0,17.0
588,588,588,588,588,3.526,0.114,239.72,14.6,0.0,0.0,18.0
589,589,589,589,589,3.542,0.118,240.34,14.6,0.0,0.0,17.0
590,590,590,590,590,3.558,0.122,240.97,14.6,0.0,0.0,18.0
591,591,591,591,591,3.542,0.12,240.73,14.6,0.0,0.0,18.0
592,592,592,592,592,3.528,0.118,240.25,14.6,0.0,0.0,18.0
593,593,593,593,593,3.512,0.114,239.76,14.6,0.0,0.0,17.0
594,594,594,594,594,3.502,0.114,239.41,14.6,0.0,0.0,18.0
595,595,595,595,595,3.49,0.112,238.97,14.6,0.0,0.0,17.0
596,596,596,596,596,3.486,0.11,238.85,14.6,0.0,0.0,18.0
597,597,597,597,597,3.468,0.106,237.98,14.4,0.0,0.0,17.0
598,598,598,598,598,3.482,0.11,238.49,14.6,0.0,0.0,18.0
599,599,599,599,599,3.5,0.112,239.17,14.6,0.0,0.0,17.0
600,600,600,600,600,3.48,0.048,239.62,14.4,0.0,0.0,18.0
601,601,601,601,601,3.498,0.102,239.48,14.6,0.0,1.0,17.0
602,602,602,602,602,3.504,0.102,239.71,14.6,0.0,1.0,18.0
603,603,603,603,603,3.5,0.102,239.64,14.6,0.0,1.0,17.0
604,604,604,604,604,3.484,0.102,239.24,14.4,0.0,2.0,18.0
605,605,605,605,605,3.474,0.1,238.79,14.4,0.0,1.0,17.0
606,606,606,606,606,3.482,0.1,239.09,14.4,0.0,2.0,18.0
607,607,607,607,607,3.478,0.1,238.95,14.4,0.0,1.0,17.0
608,608,608,608,608,2.916,0.106,239.33,12.4,0.0,1.0,9.0
609,609,609,609,609,2.498,0.172,239.83,10.4,0.0,2.0,0.0
610,610,610,610,610,2.51,0.214,239.74,10.4,0.0,1.0,0.0
611,611,611,611,611,2.506,0.212,239.52,10.4,0.0,2.0,0.0
612,612,612,612,612,2.482,0.204,237.92,10.4,0.0,1.0,0.0
613,613,613,613,613,2.5,0.21,239.03,10.4,0.0,1.0,0.0
614,614,614,614,614,2.484,0.206,238.31,10.4,0.0,2.0,0.0
615,615,615,615,615,2.47,0.206,238.22,10.4,0.0,1.0,0.0
616,616,616,616,616,2.442,0.21,238.16,10.2,0.0,1.0,0.0
617,617,617,617,617,2.6,0.222,237.97,11.0,0.0,1.0,0.0
618,618,618,618,618,2.746,0.202,237.27,11.6,0.0,2.0,0.0
619,619,619,619,619,2.314,0.106,237.2,9.6,0.0,1.0,0.0
620,620,620,620,620,2.28,0.108,237.42,9.6,0.0,1.0,0.0
621,621,621,621,621,2.284,0.108,237.71,9.6,0.0,1.0,0.0
622,622,622,622,622,2.29,0.11,238.0,9.6,0.0,2.0,0.0
623,623,623,623,623,2.376,0.188,238.52,10.0,0.0,1.0,0.0
624,624,624,624,624,2.42,0.248,239.4,10.0,0.0,1.0,0.0
625,625,625,625,625,2.414,0.248,239.29,10.0,0.0,1.0,0.0
626,626,626,626,626,2.416,0.246,239.2,10.0,0.0,1.0,0.0
627,627,627,627,627,2.394,0.242,238.1,10.0,0.0,2.0,0.0
628,628,628,628,628,2.472,0.124,237.94,10.4,0.0,0.0,0.0
629,629,629,629,629,2.614,0.122,237.39,11.0,0.0,0.0,0.0
630,630,630,630,630,2.616,0.124,237.56,11.0,0.0,0.0,0.0
631,631,631,631,631,2.64,0.13,238.83,11.0,0.0,0.0,0.0
632,632,632,632,632,2.634,0.128,238.63,11.0,0.0,0.0,0.0
633,633,633,633,633,2.63,0.128,238.51,11.0,0.0,0.0,0.0
634,634,634,634,634,2.644,0.132,239.22,11.0,0.0,0.0,0.0
635,635,635,635,635,2.648,0.132,239.46,11.0,0.0,0.0,0.0
636,636,636,636,636,2.636,0.13,238.85,11.0,0.0,0.0,0.0
637,637,637,637,637,2.616,0.106,238.63,10.8,0.0,0.0,0.0
638,638,638,638,638,2.542,0.0,238.67,10.6,0.0,0.0,0.0
639,639,639,639,639,2.542,0.0,238.63,10.6,0.0,0.0,0.0
640,640,640,640,640,2.546,0.0,238.75,10.6,0.0,0.0,0.0
641,641,641,641,641,2.55,0.0,238.93,10.6,0.0,0.0,0.0
642,642,642,642,642,2.538,0.0,238.32,10.6,0.0,0.0,0.0
643,643,643,643,643,2.54,0.0,238.5,10.6,0.0,0.0,0.0
644,644,644,644,644,2.536,0.0,238.28,10.6,0.0,0.0,0.0
645,645,645,645,645,2.544,0.0,238.68,10.6,0.0,0.0,0.0
646,646,646,646,646,2.598,0.064,238.07,10.8,0.0,0.0,0.0
647,647,647,647,647,2.612,0.098,238.43,10.8,0.0,0.0,0.0
648,648,648,648,648,2.614,0.098,238.48,10.8,0.0,0.0,0.0
649,649,649,649,649,2.602,0.096,237.84,10.8,0.0,0.0,0.0
650,650,650,650,650,2.6,0.096,237.87,10.8,0.0,0.0,0.0
651,651,651,651,651,2.592,0.094,237.42,10.8,0.0,0.0,0.0
652,652,652,652,652,2.602,0.096,238.04,10.8,0.0,0.0,0.0
653,653,653,653,653,2.6,0.096,237.98,10.8,0.0,0.0,0.0
654,654,654,654,654,2.602,0.098,238.19,10.8,0.0,0.0,0.0
655,655,655,655,655,2.512,0.0,237.02,10.6,0.0,0.0,0.0
656,656,656,656,656,2.512,0.0,237.09,10.6,0.0,0.0,0.0
657,657,657,657,657,2.498,0.0,236.28,10.4,0.0,0.0,0.0
658,658,658,658,658,2.508,0.0,236.82,10.6,0.0,0.0,0.0
659,659,659,659,659,2.522,0.0,237.54,10.6,0.0,0.0,0.0
660,660,660,660,660,2.51,0.0,236.92,10.6,0.0,0.0,0.0
661,661,661,661,661,2.594,0.076,237.07,10.8,0.0,0.0,0.0
662,662,662,662,662,2.608,0.118,236.46,11.0,0.0,0.0,0.0
663,663,663,663,663,2.602,0.118,236.36,11.0,0.0,0.0,0.0
664,664,664,664,664,2.596,0.116,236.14,11.0,0.0,0.0,0.0
665,665,665,665,665,2.602,0.118,236.52,11.0,0.0,0.0,0.0
666,666,666,666,666,2.596,0.118,236.33,11.0,0.0,0.0,0.0
667,667,667,667,667,2.594,0.118,236.33,11.0,0.0,0.0,0.0
668,668,668,668,668,2.614,0.122,237.3,11.0,0.0,0.0,0.0
669,669,669,669,669,2.618,0.124,237.59,11.0,0.0,0.0,0.0
670,670,670,670,670,2.618,0.124,237.66,11.0,0.0,0.0,0.0
671,671,671,671,671,2.62,0.124,237.8,11.0,0.0,0.0,0.0
672,672,672,672,672,2.624,0.126,238.01,11.0,0.0,0.0,0.0
673,673,673,673,673,2.636,0.128,238.7,11.0,0.0,0.0,0.0
674,674,674,674,674,2.624,0.126,238.09,11.0,0.0,0.0,0.0
675,675,675,675,675,2.6,0.106,237.51,10.8,0.0,0.0,0.0
676,676,676,676,676,2.518,0.0,237.34,10.6,0.0,0.0,0.0
677,677,677,677,677,2.532,0.0,238.05,10.6,0.0,0.0,0.0
678,678,678,678,678,2.536,0.0,238.31,10.6,0.0,0.0,0.0
679,679,679,679,679,2.54,0.0,238.43,10.6,0.0,0.0,0.0
680,680,680,680,680,2.542,0.0,238.51,10.6,0.0,0.0,0.0
681,681,681,681,681,2.526,0.0,237.78,10.6,0.0,0.0,0.0
682,682,682,682,682,2.52,0.0,237.4,10.6,0.0,0.0,0.0
683,683,683,683,683,2.52,0.0,237.43,10.6,0.0,0.0,0.0
684,684,684,684,684,2.532,0.0,238.02,10.6,0.0,0.0,0.0
685,685,685,685,685,2.564,0.0,237.93,10.8,0.0,0.0,0.0
686,686,686,686,686,2.596,0.094,237.62,10.8,0.0,0.0,0.0
687,687,687,687,687,2.604,0.096,237.95,10.8,0.0,0.0,0.0
688,688,688,688,688,2.594,0.094,237.48,10.8,0.0,0.0,0.0
689,689,689,689,689,2.59,0.094,237.32,10.8,0.0,0.0,0.0
690,690,690,690,690,2.602,0.096,237.93,10.8,0.0,0.0,0.0
691,691,691,691,691,2.608,0.098,238.31,10.8,0.0,0.0,0.0
692,692,692,692,692,2.612,0.098,238.57,10.8,0.0,0.0,0.0
693,693,693,693,693,2.598,0.096,237.91,10.8,0.0,0.0,0.0
694,694,694,694,694,2.544,0.0,237.54,10.6,0.0,0.0,0.0
695,695,695,695,695,2.524,0.0,237.63,10.6,0.0,0.0,0.0
696,696,696,696,696,2.522,0.0,237.57,10.6,0.0,0.0,0.0
697,697,697,697,697,2.534,0.0,238.16,10.6,0.0,0.0,0.0
698,698,698,698,698,2.528,0.0,237.88,10.6,0.0,0.0,0.0
699,699,699,699,699,2.608,0.086,237.34,11.0,0.0,0.0,0.0
700,700,700,700,700,2.624,0.122,237.27,11.0,0.0,0.0,0.0
701,701,701,701,701,2.616,0.12,237.0,11.0,0.0,0.0,0.0
702,702,702,702,702,2.612,0.12,236.88,11.0,0.0,0.0,0.0
703,703,703,703,703,2.602,0.12,236.54,11.0,0.0,0.0,0.0
704,704,704,704,704,2.6,0.118,236.48,11.0,0.0,0.0,0.0
705,705,705,705,705,2.592,0.118,236.21,10.8,0.0,0.0,0.0
706,706,706,706,706,2.592,0.118,236.24,10.8,0.0,0.0,0.0
707,707,707,707,707,2.592,0.118,236.28,10.8,0.0,0.0,0.0
708,708,708,708,708,2.584,0.116,235.9,10.8,0.0,0.0,0.0
709,709,709,709,709,2.58,0.116,235.78,10.8,0.0,0.0,0.0
710,710,710,710,710,2.586,0.118,236.16,10.8,0.0,0.0,0.0
711,711,711,711,711,2.584,0.118,236.04,10.8,0.0,0.0,0.0
712,712,712,712,712,2.59,0.118,236.39,10.8,0.0,0.0,0.0
713,713,713,713,713,2.594,0.116,236.64,10.8,0.0,0.0,0.0
714,714,714,714,714,2.522,0.0,237.5,10.6,0.0,0.0,0.0
715,715,715,715,715,2.526,0.0,237.72,10.6,0.0,0.0,0.0
716,716,716,716,716,2.536,0.0,238.26,10.6,0.0,0.0,0.0
717,717,717,717,717,2.532,0.0,237.95,10.6,0.0,0.0,0.0
718,718,718,718,718,2.53,0.0,237.85,10.6,0.0,0.0,0.0
719,719,719,719,719,2.516,0.0,237.18,10.6,0.0,0.0,0.0
720,720,720,720,720,2.478,0.0,235.3,10.4,0.0,0.0,0.0
721,721,721,721,721,2.48,0.0,235.36,10.4,0.0,0.0,0.0
722,722,722,722,722,2.502,0.0,236.38,10.6,0.0,0.0,0.0
723,723,723,723,723,2.508,0.0,236.67,10.6,0.0,0.0,0.0
724,724,724,724,724,2.504,0.0,236.5,10.6,0.0,0.0,0.0
725,725,725,725,725,2.576,0.054,237.06,10.8,0.0,0.0,0.0
726,726,726,726,726,2.588,0.094,237.18,10.8,0.0,0.0,0.0
727,727,727,727,727,2.578,0.092,236.62,10.8,0.0,0.0,0.0
