,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
86,86,86,86,86,0.47974,0.922222,0.393939,0.021475,0.245478,0.635942,0.594488,0.775591,0.712598,0.693991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
87,87,87,87,87,0.471236,0.05,0.106061,0.400859,0.29845,0.433329,0.846457,0.889764,0.582677,0.900181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
88,88,88,88,88,0.466233,0.175,0.151515,0.299213,0.28553,0.413376,0.901575,0.870079,0.488189,0.920954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
89,89,89,89,89,0.443222,0.85,0.166667,0.04796,0.254522,0.339469,0.748031,0.92126,0.724409,0.896138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
90,90,90,90,90,0.327664,0.283333,0.090909,0.194703,0.217054,0.15203,0.905512,0.917323,0.53937,0.67071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91,91,91,91,91,0.464732,0.036111,0.242424,0.021475,0.23385,0.579739,0.799213,0.811024,0.53937,0.752265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
92,92,92,92,92,0.351676,0.983333,0.181818,0.04796,0.235142,0.148518,0.787402,0.858268,0.614173,0.70138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
93,93,93,93,93,0.607304,0.480556,0.181818,0.077309,0.219638,0.960517,0.893701,0.968504,0.586614,0.381291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
94,94,94,94,94,0.55978,0.197222,0.151515,0.304939,0.333333,0.806801,0.909449,0.870079,0.476378,0.528649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
95,95,95,95,95,0.50075,0.086111,0.151515,0.211167,0.350129,0.512013,0.858268,0.858268,0.531496,0.823087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,96,96,96,96,0.604302,0.455556,0.166667,0.060845,0.232558,0.957004,0.905512,0.956693,0.566929,0.386728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
97,97,97,97,97,0.472736,0.2,0.075758,0.38869,0.302326,0.437684,0.885827,0.909449,0.555118,0.902133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98,98,98,98,98,0.351676,0.163889,0.045455,0.0,0.223514,0.156808,0.870079,0.917323,0.582677,0.709745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
99,99,99,99,99,0.354177,0.094444,0.136364,0.136006,0.244186,0.159618,0.862205,0.870079,0.543307,0.686463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,100,100,100,100,0.569785,0.125,0.121212,0.251253,0.244186,0.820851,0.877953,0.874016,0.527559,0.518751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101,101,101,101,101,0.412706,0.233333,0.181818,0.107373,0.226098,0.235633,0.933071,0.866142,0.444882,0.793671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
102,102,102,102,102,0.408704,0.116667,0.166667,0.107373,0.217054,0.229591,0.874016,0.850394,0.503937,0.788373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
103,103,103,103,103,0.502251,0.283333,0.227273,0.136006,0.315245,0.616692,0.96063,0.862205,0.393701,0.72271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
104,104,104,104,104,0.357679,0.472222,0.075758,0.121689,0.25323,0.1658,0.88189,0.952756,0.602362,0.684511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105,105,105,105,105,0.326163,0.586111,0.090909,0.115963,0.262274,0.150485,0.850394,0.964567,0.653543,0.649658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
106,106,106,106,106,0.604302,0.088889,0.060606,0.021475,0.22093,0.938457,0.862205,0.905512,0.57874,0.410846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107,107,107,107,107,0.525263,0.158333,0.242424,0.09592,0.25323,0.773079,0.901575,0.799213,0.401575,0.569357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
108,108,108,108,108,0.502251,0.966667,0.212121,0.221188,0.338501,0.550513,0.759843,0.850394,0.633858,0.79395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109,109,109,109,109,0.354177,0.925,0.015152,0.0,0.223514,0.177884,0.850394,0.933071,0.622047,0.708072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110,110,110,110,110,0.661831,0.291667,0.166667,0.292054,0.26615,0.843052,0.944882,0.889764,0.452756,0.165063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
111,111,111,111,111,0.47974,0.9,0.181818,0.173228,0.257106,0.583954,0.744094,0.893701,0.69685,0.762164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,112,112,112,112,0.446723,0.922222,0.090909,0.24481,0.254522,0.333286,0.814961,0.917323,0.649606,0.854733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113,113,113,113,113,0.446223,0.244444,0.075758,0.286328,0.262274,0.326261,0.897638,0.909449,0.53937,0.848738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114,114,114,114,114,0.355178,0.283333,0.106061,0.163207,0.24677,0.177884,0.913386,0.909449,0.519685,0.67531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115,115,115,115,115,0.668334,0.308333,0.227273,0.335719,0.282946,0.834762,0.964567,0.874016,0.397638,0.16813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
116,116,116,116,116,0.561781,0.147222,0.212121,0.171797,0.30491,0.808768,0.893701,0.822835,0.440945,0.540917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
117,117,117,117,117,0.495748,0.161111,0.090909,0.211167,0.29845,0.617395,0.885827,0.893701,0.53937,0.730378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,118,118,118,118,0.363682,0.211111,0.060606,0.136006,0.262274,0.181256,0.885827,0.913386,0.562992,0.679632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119,119,119,119,119,0.489245,0.047222,0.19697,0.23622,0.281654,0.595897,0.818898,0.830709,0.543307,0.756727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
120,120,120,120,120,0.432216,0.275,0.090909,0.215462,0.267442,0.296333,0.905512,0.913386,0.535433,0.807612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121,121,121,121,121,0.605803,0.0,0.166667,0.021475,0.215762,0.968105,0.80315,0.866142,0.602362,0.398439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
122,122,122,122,122,0.5993,0.344444,0.181818,0.107373,0.29199,0.91443,0.944882,0.909449,0.464567,0.447651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
123,123,123,123,123,0.47974,0.330556,0.287879,0.021475,0.236434,0.732472,0.976378,0.866142,0.362205,0.626934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
124,124,124,124,124,0.494247,0.888889,0.5,0.060845,0.273902,0.700155,0.472441,0.748031,0.783465,0.658999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
125,125,125,125,125,0.373687,0.311111,0.166667,0.021475,0.228682,0.222566,0.940945,0.897638,0.468504,0.711836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126,126,126,126,126,0.517259,0.230556,0.090909,0.394417,0.354005,0.56358,0.901575,0.905512,0.531496,0.802314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127,127,127,127,127,0.428714,0.002778,0.151515,0.167502,0.258398,0.295068,0.811024,0.874016,0.602362,0.778057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128,128,128,128,128,0.392696,0.347222,0.30303,0.04796,0.255814,0.241534,0.980315,0.870079,0.354331,0.72048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
129,129,129,129,129,0.377189,0.102778,0.075758,0.154617,0.267442,0.213433,0.866142,0.901575,0.574803,0.671685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130,130,130,130,130,0.535268,0.988889,0.181818,0.0,0.223514,0.808908,0.791339,0.862205,0.610236,0.560017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131,131,131,131,131,0.454227,0.852778,0.181818,0.021475,0.23385,0.392862,0.73622,0.917323,0.732283,0.863237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
132,132,132,132,132,0.566283,0.136111,0.19697,0.060845,0.223514,0.871013,0.885827,0.830709,0.46063,0.503694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,133,133,133,133,0.54027,0.155556,0.272727,0.068003,0.249354,0.78165,0.901575,0.787402,0.385827,0.588875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134,134,134,134,134,0.33917,0.019444,0.181818,0.0,0.223514,0.222425,0.807087,0.850394,0.582677,0.628607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135,135,135,135,135,0.630315,0.330556,0.106061,0.115963,0.236434,0.935788,0.917323,0.92126,0.523622,0.356336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
136,136,136,136,136,0.541771,0.961111,0.181818,0.021475,0.22739,0.83153,0.775591,0.870079,0.637795,0.543706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,137,137,137,137,0.513757,0.033333,0.106061,0.408017,0.344961,0.603485,0.838583,0.889764,0.590551,0.769274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
138,138,138,138,138,0.458229,0.955556,0.19697,0.030064,0.232558,0.401012,0.76378,0.862205,0.645669,0.861146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
139,139,139,139,139,0.315658,0.219444,0.136364,0.171797,0.24031,0.123367,0.913386,0.88189,0.488189,0.583298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140,140,140,140,140,0.623812,0.633333,0.272727,0.471009,0.363049,0.840804,0.751969,1.0,0.771654,0.230726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,141,141,141,141,0.486243,0.788889,0.363636,0.042949,0.25323,0.731769,0.570866,0.913386,0.874016,0.642827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142,142,142,142,142,0.489245,0.311111,0.121212,0.194703,0.244186,0.512716,0.925197,0.909449,0.503937,0.86728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
143,143,143,143,143,0.515758,0.830556,0.348485,0.128848,0.325581,0.717156,0.590551,0.88189,0.834646,0.659975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
144,144,144,144,144,0.482741,0.375,0.075758,0.156049,0.231266,0.503442,0.893701,0.937008,0.566929,0.880524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
145,145,145,145,145,0.434717,0.375,0.045455,0.173228,0.264858,0.316144,0.88189,0.937008,0.590551,0.768855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
146,146,146,146,146,0.551776,0.244444,0.242424,0.136006,0.25323,0.8564,0.952756,0.834646,0.374016,0.531298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,147,147,147,147,0.641821,0.611111,0.166667,0.303508,0.312661,0.873402,0.814961,0.988189,0.704724,0.27729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
148,148,148,148,148,0.494247,0.005556,0.090909,0.125268,0.236434,0.527891,0.834646,0.901575,0.606299,0.863516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149,149,149,149,149,0.338669,0.094444,0.075758,0.173228,0.244186,0.174512,0.862205,0.897638,0.574803,0.585668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150,150,150,150,150,0.654827,0.263889,0.090909,0.021475,0.223514,0.686244,0.901575,0.909449,0.535433,0.172731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
151,151,151,151,151,0.533767,0.802778,0.363636,0.150322,0.351421,0.720247,0.570866,0.897638,0.866142,0.671128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,152,152,152,152,0.517259,0.058333,0.090909,0.211167,0.270026,0.576928,0.850394,0.893701,0.582677,0.81765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
153,153,153,153,153,0.414207,0.055556,0.166667,0.107373,0.273902,0.27905,0.834646,0.854331,0.551181,0.688136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
154,154,154,154,154,0.625313,0.586111,0.257576,0.303508,0.294574,0.855557,0.80315,1.0,0.712598,0.281193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
155,155,155,155,155,0.630315,0.555556,0.30303,0.042949,0.223514,0.884783,0.818898,0.996063,0.677165,0.331382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
156,156,156,156,156,0.528764,0.969444,0.151515,0.34932,0.270026,0.628355,0.795276,0.877953,0.629921,0.767043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
157,157,157,157,157,0.468234,0.05,0.045455,0.156049,0.245478,0.427427,0.854331,0.917323,0.602362,0.846647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
158,158,158,158,158,0.348174,0.161111,0.212121,0.204009,0.248062,0.172966,0.905512,0.822835,0.429134,0.579813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159,159,159,159,159,0.32016,0.116667,0.19697,0.355762,0.21447,0.133905,0.874016,0.834646,0.484252,0.550676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
160,160,160,160,160,0.584292,0.480556,0.166667,0.2398,0.277778,0.797808,0.893701,0.964567,0.586614,0.264882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
161,161,161,161,161,0.618809,0.444444,0.227273,0.060845,0.244186,0.864971,0.92126,0.952756,0.531496,0.322041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
162,162,162,162,162,0.528764,0.291667,0.19697,0.19184,0.338501,0.789378,0.952756,0.877953,0.425197,0.615781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
163,163,163,163,163,0.366183,0.116667,0.181818,0.250537,0.251938,0.196431,0.874016,0.838583,0.492126,0.588875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
164,164,164,164,164,0.663332,0.911111,0.242424,0.090909,0.24031,0.669243,0.700787,0.862205,0.708661,0.194061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165,165,165,165,165,0.581291,0.613889,0.151515,0.231926,0.273902,0.797387,0.818898,0.984252,0.69685,0.27004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
166,166,166,166,166,0.612306,0.713889,0.060606,0.365068,0.191214,0.894056,0.822835,0.952756,0.673228,0.40053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
167,167,167,167,167,0.50075,0.766667,0.5,0.042949,0.26615,0.743572,0.452756,0.889764,0.944882,0.66346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
168,168,168,168,168,0.574787,0.544444,0.227273,0.163207,0.249354,0.777715,0.846457,0.988189,0.653543,0.268228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
169,169,169,169,169,0.587794,0.525,0.212121,0.274875,0.308786,0.808487,0.866142,0.984252,0.629921,0.280496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
170,170,170,170,170,0.507254,0.361111,0.242424,0.04796,0.244186,0.56625,0.96063,0.905512,0.433071,0.849157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
171,171,171,171,171,0.661831,0.136111,0.19697,0.228346,0.232558,0.669805,0.885827,0.830709,0.464567,0.21093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
172,172,172,172,172,0.569785,0.283333,0.181818,0.274875,0.427649,0.846705,0.940945,0.885827,0.448819,0.574516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
173,173,173,173,173,0.3997,0.991667,0.30303,0.214746,0.293282,0.224392,0.724409,0.783465,0.586614,0.597518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
174,174,174,174,174,0.658329,0.041667,0.106061,0.26199,0.342377,0.67669,0.84252,0.889764,0.586614,0.220828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
175,175,175,175,175,0.546773,0.022222,0.106061,0.34932,0.385013,0.695939,0.834646,0.893701,0.598425,0.723825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
