,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0,0,1,5.74,6.06,39,19.9995,3,52,55
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0,0,1,5.74,6.06,36,16.9979,4,26,30
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,0,0,1,4.92,6.06,36,16.9979,0,28,28
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,0,0,1,4.92,5.305,39,23.9994,2,35,37
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,0,0,1,4.92,5.305,36,26.0027,1,33,34
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,0,0,1,4.1,3.03,39,30.0026,0,22,22
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,0,0,1,4.1,3.79,42,26.0027,1,24,25
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,0,1,4.1,3.03,42,31.0009,0,12,12
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,0,0,1,4.1,3.03,46,31.0009,0,11,11
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,0,0,1,4.1,3.79,46,27.9993,0,4,4
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,0,0,1,3.28,4.545,53,12.998,0,1,1
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,0,0,1,3.28,4.545,53,12.998,0,1,1
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,0,0,1,4.1,4.545,49,19.0012,0,1,1
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,0,0,1,3.28,4.545,53,12.998,1,5,6
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,0,0,1,4.1,4.545,49,19.0012,0,10,10
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,0,0,1,4.92,3.79,46,35.0008,0,19,19
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,0,0,1,5.74,5.305,43,26.0027,0,49,49
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,0,0,1,6.56,6.06,40,35.0008,2,47,49
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,0,0,1,7.38,6.82,37,30.0026,4,79,83
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,1,8.2,8.335,34,30.0026,6,69,75
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,1,9.02,9.09,32,31.0009,8,64,72
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,1,9.02,9.85,35,23.9994,5,77,82
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,0,0,1,8.2,8.335,34,30.0026,13,79,92
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0,0,1,7.38,7.575,37,26.0027,3,59,62
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,0,0,1,6.56,6.82,40,22.0028,4,44,48
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,0,0,1,6.56,6.82,43,22.0028,1,40,41
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,0,0,1,5.74,6.06,46,16.9979,0,38,38
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,0,0,1,5.74,5.305,46,27.9993,1,19,20
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,0,0,1,5.74,6.06,46,19.9995,5,10,15
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,0,0,1,4.92,6.82,50,12.998,0,6,6
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,0,1,1,4.92,6.06,50,19.0012,2,3,5
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,0,1,1,4.92,6.06,50,19.0012,1,0,1
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,0,1,1,4.92,6.06,50,15.0013,0,3,3
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,0,1,1,4.92,6.06,50,15.0013,0,1,1
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,0,1,1,4.1,6.06,54,8.9981,1,2,3
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,0,1,1,4.1,5.305,54,16.9979,0,3,3
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,0,1,1,4.92,6.06,50,19.0012,0,31,31
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,0,1,1,4.92,6.06,50,15.0013,2,75,77
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,0,1,2,4.92,6.06,50,19.0012,4,184,188
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,0,1,2,5.74,6.06,50,16.9979,2,92,94
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,0,1,2,5.74,6.06,50,19.9995,0,31,31
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,0,1,2,6.56,6.82,47,19.0012,2,28,30
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,0,1,2,8.2,9.09,40,19.0012,5,47,52
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,0,1,2,8.2,9.09,40,19.0012,4,50,54
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,0,1,2,8.2,9.85,40,15.0013,0,47,47
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,0,1,2,8.2,9.85,40,15.0013,2,43,45
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,0,1,1,8.2,10.605,40,8.9981,4,70,74
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,0,1,1,8.2,11.365,40,7.0015,4,174,178
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,0,1,1,8.2,9.85,40,15.0013,1,154,155
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,0,1,1,6.56,8.335,47,11.0014,3,92,95
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,0,1,1,6.56,8.335,50,11.0014,1,73,74
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,0,1,1,5.74,6.82,59,12.998,1,37,38
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,0,1,1,5.74,7.575,59,11.0014,2,22,24
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,0,1,1,5.74,7.575,59,11.0014,0,18,18
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,0,1,1,5.74,8.335,59,7.0015,2,10,12
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,0,1,1,5.74,7.575,59,11.0014,0,3,3
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,0,1,2,6.56,7.575,55,12.998,0,3,3
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,0,1,2,6.56,9.09,55,8.9981,0,6,6
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,0,1,2,6.56,9.09,55,8.9981,0,27,27
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,1,2,6.56,11.365,55,0.0,2,97,99
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,0,1,2,7.38,10.605,51,6.0032,3,214,217
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,0,1,2,7.38,9.85,51,11.0014,3,127,130
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,0,1,2,8.2,10.605,51,11.0014,3,51,54
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,0,1,2,8.2,10.605,47,8.9981,4,31,35
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,0,1,2,8.2,11.365,51,7.0015,2,55,57
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,0,1,2,8.2,11.365,59,6.0032,6,46,52
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,0,1,2,8.2,11.365,59,6.0032,3,60,63
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,0,1,2,6.56,9.85,80,6.0032,2,45,47
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,0,1,2,6.56,7.575,86,15.0013,4,72,76
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,0,1,2,6.56,7.575,86,15.0013,6,130,136
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,0,1,3,6.56,9.09,93,7.0015,1,94,95
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,1,3,6.56,11.365,93,0.0,0,51,51
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,0,1,3,6.56,7.575,93,12.998,0,32,32
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,1,3,6.56,9.85,86,6.0032,0,20,20
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,0,1,3,6.56,9.09,93,7.0015,1,28,29
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,0,1,3,6.56,9.85,93,6.0032,1,18,19
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,1,2,6.56,9.85,86,6.0032,0,7,7
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,0,1,2,6.56,9.09,86,7.0015,0,6,6
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,0,1,1,5.74,7.575,86,8.9981,0,1,1
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,0,1,1,5.74,7.575,86,11.0014,0,5,5
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,0,1,1,4.92,7.575,93,8.9981,0,16,16
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,0,1,1,5.74,7.575,69,8.9981,0,54,54
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,0,1,1,6.56,8.335,59,11.0014,3,125,128
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,0,1,1,6.56,6.82,59,22.0028,3,78,81
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,0,1,1,7.38,9.09,55,15.0013,0,39,39
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,0,1,1,8.2,9.09,51,26.0027,3,32,35
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,0,1,1,8.2,7.575,47,39.0007,3,52,55
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,0,1,1,9.02,9.85,44,23.9994,0,49,49
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,0,1,1,8.2,9.09,47,22.0028,0,44,44
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,0,1,1,8.2,8.335,47,27.9993,1,48,49
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,0,1,1,9.02,9.85,44,22.0028,5,63,68
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,0,1,1,8.2,9.09,47,23.9994,0,139,139
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,0,1,1,8.2,7.575,47,35.0008,2,135,137
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,0,1,1,7.38,7.575,47,27.9993,1,82,83
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,0,1,1,6.56,6.82,50,22.0028,2,54,56
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,0,1,1,6.56,6.82,55,22.0028,0,57,57
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,0,1,1,6.56,6.06,55,30.0026,1,32,33
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,0,1,1,5.74,5.305,59,27.9993,1,19,20
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,0,1,1,5.74,6.06,59,19.0012,1,6,7
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,0,1,1,5.74,6.06,50,19.0012,0,2,2
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,0,1,1,5.74,6.06,50,23.9994,0,2,2
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,0,1,1,5.74,6.06,50,22.0028,0,3,3
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,0,1,1,5.74,6.06,50,16.9979,0,4,4
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,0,1,1,5.74,6.06,50,19.9995,0,3,3
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,0,1,1,4.92,7.575,54,8.9981,0,28,28
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,0,1,1,4.92,7.575,54,8.9981,0,72,72
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,0,1,1,5.74,6.82,50,12.998,5,197,202
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,0,1,1,5.74,6.06,50,22.0028,2,137,139
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,1,2,6.56,6.82,50,23.9994,2,36,38
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,1,2,8.2,8.335,44,30.0026,4,33,37
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,0,1,1,8.2,8.335,44,27.9993,3,49,52
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,0,1,1,9.02,9.85,41,30.0026,2,81,83
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,0,1,1,9.02,9.85,41,26.0027,3,39,42
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,0,1,1,9.84,10.605,38,19.9995,5,55,60
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,0,1,1,9.84,10.605,38,23.9994,2,76,78
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,0,1,1,8.2,9.09,40,19.0012,4,158,162
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,0,1,1,8.2,9.09,40,22.0028,3,141,144
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,0,1,1,6.56,7.575,47,16.9979,1,98,99
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,0,1,1,6.56,7.575,47,15.0013,0,64,64
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,0,1,1,5.74,6.06,46,19.9995,0,40,40
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,0,1,1,5.74,6.06,46,22.0028,0,30,30
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0,1,1,4.92,6.82,50,12.998,1,14,15
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0,1,1,4.92,6.82,50,12.998,0,14,14
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,0,1,1,4.1,6.06,54,11.0014,0,5,5
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,0,1,1,4.1,6.06,54,8.9981,0,1,1
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,0,1,1,4.1,6.82,54,7.0015,0,1,1
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,0,1,1,4.1,6.82,54,6.0032,0,8,8
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,0,1,1,4.1,9.09,54,0.0,0,17,17
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,0,1,1,4.1,6.06,74,11.0014,0,70,70
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,0,1,1,4.92,8.335,68,0.0,2,156,158
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,0,1,1,5.74,7.575,69,8.9981,0,117,117
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,0,1,1,7.38,9.09,55,12.998,4,40,44
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,0,1,1,7.38,8.335,51,19.0012,6,47,53
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,0,1,1,8.2,9.85,44,16.9979,2,59,61
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,0,1,1,9.02,9.85,37,26.0027,4,73,77
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,0,1,1,9.02,10.605,41,19.0012,5,59,64
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,0,1,1,9.84,12.12,38,11.0014,9,59,68
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,0,1,1,9.02,12.12,41,7.0015,3,87,90
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,0,1,1,9.02,11.365,41,11.0014,4,155,159
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,0,1,1,8.2,12.88,47,0.0,5,134,139
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,0,1,1,6.56,9.85,59,6.0032,3,89,92
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,0,1,1,7.38,12.12,59,0.0,0,68,68
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,0,1,1,6.56,11.365,69,0.0,4,48,52
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,0,1,2,6.56,11.365,69,0.0,2,34,36
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,0,1,2,7.38,12.12,55,0.0,1,26,27
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,0,0,1,7.38,12.12,55,0.0,3,25,28
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,0,0,2,6.56,9.85,59,6.0032,2,18,20
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,0,0,2,6.56,9.85,59,6.0032,0,12,12
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,0,0,2,6.56,11.365,59,0.0,1,7,8
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,0,0,2,6.56,11.365,59,0.0,0,5,5
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,0,0,1,6.56,11.365,59,0.0,0,1,1
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,0,0,1,5.74,8.335,63,7.0015,1,2,3
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,0,0,1,5.74,10.605,63,0.0,1,9,10
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,0,0,1,5.74,7.575,63,8.9981,1,22,23
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,0,0,1,6.56,9.09,64,8.9981,2,31,33
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,0,0,1,7.38,9.85,59,11.0014,2,57,59
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,0,0,1,8.2,9.85,55,15.0013,18,54,72
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,0,0,1,9.84,11.365,48,15.0013,15,74,89
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,0,0,1,11.48,12.88,38,19.9995,21,80,101
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,0,0,1,12.3,14.395,39,19.0012,26,92,118
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,0,0,2,13.12,15.91,36,12.998,21,108,129
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,0,0,2,13.94,16.665,34,12.998,33,95,128
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,0,0,2,13.12,15.15,36,19.0012,29,54,83
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,0,0,2,12.3,14.395,45,16.9979,15,69,84
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,0,0,2,13.12,15.15,39,16.9979,14,60,74
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,0,0,2,13.12,15.15,39,16.9979,6,35,41
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,0,0,2,13.12,15.15,39,15.0013,6,51,57
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,0,0,2,12.3,15.91,42,7.0015,0,26,26
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,0,0,1,12.3,14.395,45,19.0012,5,39,44
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,0,0,1,10.66,15.15,56,0.0,6,33,39
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,0,0,1,10.66,13.635,56,8.9981,4,19,23
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,0,0,1,10.66,14.395,56,6.0032,3,13,16
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,0,0,1,9.02,13.635,69,0.0,9,6,15
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,0,0,1,10.66,12.88,56,11.0014,0,1,1
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,0,0,2,10.66,12.88,56,11.0014,1,1,2
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,0,0,2,10.66,12.88,56,11.0014,0,1,1
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,0,0,2,9.84,10.605,56,19.9995,0,3,3
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,0,0,1,9.02,10.605,55,19.0012,0,18,18
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,0,0,1,9.02,10.605,51,16.9979,3,29,32
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,0,0,1,9.02,10.605,51,19.0012,8,71,79
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,0,0,1,9.84,11.365,44,16.9979,23,70,93
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,0,0,1,9.84,10.605,41,19.0012,29,75,104
