,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,PM_US Post
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,29.0,20.5,22.5,-25.0,33.0,1034.0,-12.0,39.35,0.0,0.0,1.0,0.0,0.0,0.0,39.0
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,29.0,20.5,22.5,-24.0,33.0,1032.0,-11.0,41.14,0.0,0.0,1.0,0.0,0.0,0.0,41.0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,38.0,40.0,41.5,-22.0,39.0,1032.0,-11.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,33.0
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,27.0,45.5,44.0,-23.0,36.0,1031.0,-11.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,50.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,62.5,47.0,55.5,-24.0,33.0,1031.0,-11.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,56.0
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,43.0,47.0,52.5,-23.0,36.0,1031.0,-11.0,5.37,0.0,0.0,0.0,1.0,0.0,0.0,59.0
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,43.0,47.0,52.5,-23.0,36.0,1032.0,-11.0,7.16,0.0,0.0,0.0,1.0,0.0,0.0,60.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,86.0,100.0,102.5,-22.0,46.0,1033.0,-13.0,10.29,0.0,0.0,0.0,1.0,0.0,0.0,84.0
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,94.5,123.0,108.0,-22.0,43.0,1033.0,-12.0,13.42,0.0,0.0,0.0,1.0,0.0,0.0,106.0
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,67.0,68.0,77.5,-24.0,59.0,1033.0,-18.0,16.55,0.0,0.0,0.0,1.0,0.0,0.0,66.0
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,34.5,55.0,61.5,-22.0,46.0,1034.0,-13.0,20.57,0.0,0.0,0.0,1.0,0.0,0.0,50.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,51.5,113.5,87.5,-22.0,59.0,1033.0,-16.0,23.7,0.0,0.0,0.0,1.0,0.0,0.0,56.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,90.0,59.5,78.5,-25.0,49.0,1033.0,-17.0,26.83,0.0,0.0,0.0,1.0,0.0,0.0,77.0
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,20.5,45.0,33.5,-25.0,38.0,1033.0,-14.0,4.02,0.0,0.0,1.0,0.0,0.0,0.0,50.0
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,23.5,35.5,42.5,-26.0,35.0,1034.0,-14.0,8.04,0.0,0.0,1.0,0.0,0.0,0.0,44.0
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,18.5,24.5,16.5,-26.0,35.0,1033.0,-14.0,13.85,0.0,0.0,1.0,0.0,0.0,0.0,27.0
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,18.5,24.5,16.5,-26.0,35.0,1033.0,-14.0,17.87,0.0,0.0,1.0,0.0,0.0,0.0,28.0
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,19.5,17.5,17.0,-26.0,35.0,1033.0,-14.0,23.68,0.0,0.0,1.0,0.0,0.0,0.0,21.0
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,19.5,17.5,17.0,-26.0,35.0,1033.0,-14.0,28.6,0.0,0.0,1.0,0.0,0.0,0.0,25.0
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,17.0,15.5,16.0,-26.0,38.0,1034.0,-15.0,33.52,0.0,0.0,1.0,0.0,0.0,0.0,20.0
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,18.0,15.0,13.0,-26.0,35.0,1034.0,-14.0,39.33,0.0,0.0,1.0,0.0,0.0,0.0,29.0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,34.0,26.5,28.5,-25.0,35.0,1035.0,-13.0,44.25,0.0,0.0,1.0,0.0,0.0,0.0,34.0
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,30.5,41.0,34.5,-25.0,33.0,1035.0,-12.0,50.06,0.0,0.0,1.0,0.0,0.0,0.0,42.0
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,20.0,20.5,19.0,-24.0,33.0,1035.0,-11.0,54.98,0.0,0.0,1.0,0.0,0.0,0.0,28.0
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,16.5,35.0,25.0,-24.0,30.0,1034.0,-10.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,27.0,45.5,44.0,-22.0,36.0,1033.0,-10.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,48.0
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,27.0,45.5,44.0,-22.0,34.0,1033.0,-9.0,5.81,0.0,0.0,0.0,1.0,0.0,0.0,49.0
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,27.0,45.5,44.0,-22.0,31.0,1033.0,-8.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,52.0
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,62.5,47.0,55.5,-22.0,31.0,1033.0,-8.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,56.0
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,87.0,78.0,82.0,-21.0,37.0,1033.0,-9.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,96.0
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,60.0,74.5,71.5,-22.0,34.0,1033.0,-9.0,5.37,0.0,0.0,0.0,1.0,0.0,0.0,75.0
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,102.0,120.5,116.0,-22.0,50.0,1034.0,-14.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,105.0
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140.0,144.0,138.5,-22.0,43.0,1035.0,-12.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,132.0
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,120.5,110.5,134.0,-21.0,55.0,1034.0,-14.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,93.0
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,137.5,166.0,155.5,-22.0,59.0,1035.0,-16.0,5.37,0.0,0.0,0.0,1.0,0.0,0.0,131.0
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,113.0,178.0,140.0,-21.0,65.0,1035.0,-16.0,7.16,0.0,0.0,0.0,1.0,0.0,0.0,127.0
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,108.5,160.5,132.0,-21.0,65.0,1035.0,-16.0,8.95,0.0,0.0,0.0,1.0,0.0,0.0,130.0
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,33.5,48.0,42.0,-21.0,65.0,1035.0,-16.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,43.0
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,15.0,39.5,27.5,-22.0,70.0,1036.0,-18.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,37.0
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,18.5,24.0,20.0,-23.0,50.0,1036.0,-15.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,30.0
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,20.5,18.5,21.5,-24.0,50.0,1035.0,-16.0,7.15,0.0,0.0,0.0,1.0,0.0,0.0,28.0
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,20.5,18.5,21.5,-25.0,42.0,1035.0,-15.0,10.28,0.0,0.0,0.0,1.0,0.0,0.0,24.0
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,14.5,18.5,14.5,-24.0,46.0,1035.0,-15.0,14.3,0.0,0.0,0.0,1.0,0.0,0.0,23.0
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,15.5,24.0,14.0,-25.0,35.0,1036.0,-13.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,24.0
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,20.5,18.5,21.5,-24.0,42.0,1036.0,-14.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,27.0
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,44.0,38.0,32.0,-23.0,39.0,1036.0,-12.0,8.94,0.0,0.0,0.0,1.0,0.0,0.0,40.0
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,31.5,43.5,38.0,-22.0,39.0,1036.0,-11.0,12.96,0.0,0.0,0.0,1.0,0.0,0.0,42.0
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,36.5,45.5,43.5,-20.0,43.0,1036.0,-10.0,16.09,0.0,0.0,0.0,1.0,0.0,0.0,42.0
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,51.0,46.5,36.5,-21.0,37.0,1035.0,-9.0,19.22,0.0,0.0,0.0,1.0,0.0,0.0,55.0
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,45.0,35.0,39.5,-21.0,34.0,1034.0,-8.0,21.01,0.0,0.0,0.0,1.0,0.0,0.0,52.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,45.0,35.0,39.5,-20.0,34.0,1033.0,-7.0,22.8,0.0,0.0,0.0,1.0,0.0,0.0,51.0
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,35.0,46.5,41.0,-20.0,34.0,1032.0,-7.0,24.59,0.0,0.0,0.0,1.0,0.0,0.0,57.0
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,46.5,46.5,44.0,-18.0,44.0,1032.0,-8.0,26.38,0.0,0.0,0.0,1.0,0.0,0.0,50.0
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,46.0,46.0,47.5,-19.0,44.0,1032.0,-9.0,28.17,0.0,0.0,0.0,1.0,0.0,0.0,54.0
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,57.0,56.0,60.5,-19.0,51.0,1032.0,-11.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,67.0
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,85.5,116.5,109.0,-18.0,56.0,1033.0,-11.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,106.0
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,139.0,210.0,137.0,-19.0,71.0,1032.0,-15.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,159.0
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,149.5,207.0,200.5,-19.0,65.0,1032.0,-14.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,198.0
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,83.0,112.0,100.5,-21.0,55.0,1032.0,-14.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,190.0
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,138.0,225.5,212.5,-21.0,65.0,1032.0,-16.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,210.0
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,154.5,248.5,178.5,-21.0,71.0,1031.0,-17.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,195.0
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,220.5,257.5,254.0,-19.0,77.0,1031.0,-16.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,275.0
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,138.5,218.0,136.5,-20.0,71.0,1031.0,-16.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,164.0
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,111.5,119.5,117.5,-19.0,71.0,1030.0,-15.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,110.0
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,87.5,100.0,78.0,-18.0,77.0,1030.0,-15.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,100.0
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,85.5,80.5,103.0,-18.0,77.0,1029.0,-15.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,81.0
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,68.5,92.0,81.5,-18.0,77.0,1029.0,-15.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,71.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,142.0,183.5,182.5,-16.0,78.0,1029.0,-13.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,66.0
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,59.5,113.0,90.5,-16.0,72.0,1029.0,-12.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,92.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,138.0,151.5,130.5,-16.0,72.0,1030.0,-12.0,1.78,0.0,0.0,0.0,0.0,1.0,0.0,135.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,146.5,154.0,146.0,-17.0,56.0,1030.0,-10.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,155.0
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,156.5,190.0,190.0,-16.0,61.0,1029.0,-10.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,198.0
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,18.0,21.5,14.0,-16.0,56.0,1028.0,-9.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,250.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,197.0,183.0,179.0,-15.0,57.0,1026.0,-8.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,200.0
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,173.0,151.5,160.5,-16.0,52.0,1026.0,-8.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,231.0
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,152.0,149.5,152.5,-16.0,52.0,1025.0,-8.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,250.0
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,223.5,222.0,213.0,-16.0,52.0,1025.0,-8.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,212.0
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,191.5,231.5,210.5,-17.0,48.0,1025.0,-8.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,219.0
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,309.0,284.5,298.5,-17.0,52.0,1026.0,-9.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,227.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,229.0,238.0,230.5,-17.0,61.0,1026.0,-11.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,226.0
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,192.5,300.5,242.0,-17.0,66.0,1026.0,-12.0,1.79,0.0,0.0,0.0,0.0,0.0,1.0,225.0
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,161.0,160.0,156.5,-18.0,71.0,1027.0,-14.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,168.0
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,166.5,197.5,164.5,-16.0,56.0,1027.0,-9.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,169.0
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,165.5,158.5,159.0,-16.0,66.0,1027.0,-11.0,6.71,0.0,0.0,0.0,1.0,0.0,0.0,165.0
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,139.0,165.5,137.0,-17.0,71.0,1027.0,-13.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,159.0
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,165.5,218.0,159.0,-17.0,71.0,1027.0,-13.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,167.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,166.0,275.0,171.0,-17.0,77.0,1027.0,-14.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,196.0
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,137.0,317.0,134.5,-17.0,84.0,1027.0,-15.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,169.0
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,139.0,169.0,137.0,-17.0,71.0,1027.0,-13.0,9.84,0.0,0.0,0.0,1.0,0.0,0.0,155.0
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,130.0,168.0,145.5,-19.0,77.0,1027.0,-16.0,13.86,0.0,0.0,0.0,1.0,0.0,0.0,119.0
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,91.5,127.0,99.0,-18.0,77.0,1027.0,-15.0,17.88,0.0,0.0,0.0,1.0,0.0,0.0,106.0
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,85.5,94.5,84.5,-19.0,71.0,1027.0,-15.0,21.9,0.0,0.0,0.0,1.0,0.0,0.0,93.0
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,106.0,85.5,97.5,-18.0,71.0,1028.0,-14.0,25.92,0.0,0.0,0.0,1.0,0.0,0.0,84.0
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,63.5,68.5,75.5,-18.0,48.0,1029.0,-9.0,5.81,0.0,0.0,1.0,0.0,0.0,0.0,73.0
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,42.0,49.5,47.5,-17.0,44.0,1029.0,-7.0,11.62,0.0,0.0,1.0,0.0,0.0,0.0,66.0
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,40.0,40.0,33.5,-17.0,41.0,1030.0,-6.0,17.43,0.0,0.0,1.0,0.0,0.0,0.0,40.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,44.0,51.5,41.5,-16.0,45.0,1029.0,-6.0,23.24,0.0,0.0,1.0,0.0,0.0,0.0,49.0
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,46.5,38.0,44.0,-16.0,41.0,1029.0,-5.0,28.16,0.0,0.0,1.0,0.0,0.0,0.0,50.0
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,42.5,54.5,50.5,-15.0,42.0,1029.0,-4.0,33.08,0.0,0.0,1.0,0.0,0.0,0.0,49.0
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,46.0,39.0,40.5,-14.0,45.0,1028.0,-4.0,37.1,0.0,0.0,1.0,0.0,0.0,0.0,41.0
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,62.0,51.0,56.5,-15.0,42.0,1029.0,-4.0,38.89,0.0,0.0,1.0,0.0,0.0,0.0,37.0
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,49.0,61.0,51.0,-15.0,42.0,1030.0,-4.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,45.0
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,15.5,48.5,29.0,-15.0,52.0,1030.0,-7.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,44.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,43.0,77.5,59.0,-15.0,48.0,1031.0,-6.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,54.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,18.0,21.5,14.0,-15.0,52.0,1032.0,-7.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,50.0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,30.0,21.5,23.0,-15.0,48.0,1032.0,-6.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,47.0
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,47.0,35.5,33.0,-15.0,57.0,1033.0,-8.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,66.0
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,67.0,109.0,78.0,-15.0,57.0,1033.0,-8.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,75.0
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,80.5,73.5,80.0,-15.0,72.0,1033.0,-11.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,82.0
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,58.5,67.5,73.5,-17.0,71.0,1033.0,-13.0,1.78,0.0,0.0,0.0,1.0,0.0,0.0,66.0
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,74.5,69.0,76.5,-17.0,66.0,1033.0,-12.0,4.91,0.0,0.0,0.0,1.0,0.0,0.0,83.0
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,58.5,178.5,67.0,-17.0,71.0,1033.0,-13.0,8.04,0.0,0.0,0.0,1.0,0.0,0.0,62.0
